Last,First,Middle,Suffix,Nickname,Born,Death,Sex,Position,Party,State,District,Start,End,Religion,Race,Educational Attainment,JobType1,JobType2,JobType3,JobType4,JobType5,Mil1,Mil2,Mil3
Eckhardt,Robert,Christian,,,07/16/1913,11/13/2001,M,U.S. Representative,Democrat,TX,8,01/10/1967,01/03/1981,Presbyterian,White,Professional degree,Law,Public service/politics,,,,Army Air Corps,,
Edwards,Don,,,,01/06/1915,10/01/2015,M,U.S. Representative,Democrat,CA,9,01/09/1963,01/13/1975,Unitarian,White,Professional degree,Business or banking,Law,Law Enforcement,,,Navy,,
Edwards,William,Jackson,,Jack,09/20/1928,,M,U.S. Representative,Republican,AL,1,01/04/1965,01/03/1985,Presbyterian,White,Professional degree,Law,,,,,Marine Corps,,
Eilberg,Joshua,,,,02/12/1921,03/24/2004,M,U.S. Representative,Democrat,PA,4,01/10/1967,01/03/1979,Jewish,White,Professional degree,Law,,,,,Navy Reserve,,
Erlenborn,John,Neal,,,02/08/1927,10/30/2005,M,U.S. Representative,Republican,IL,14,01/04/1965,01/02/1983,Roman Catholic,White,Professional degree,Law,,,,,Navy Reserve,,
Ervin,Samuel,James,Jr.,,09/27/1896,04/23/1985,M,U.S. Senator,Democrat,NC,,06/05/1954,12/31/1974,Presbyterian,White,Professional degree,Law,,,,,Army,,
Esch,Marvin,Lionel,,,08/04/1927,,M,U.S. Representative,Republican,MI,2,01/10/1967,01/03/1977,Presbyterian,White,Doctorate degree,Education,,,,,Army,,
Eshleman,Edwin,Duing,,,12/04/1920,01/10/1985,M,U.S. Representative,Republican,PA,16,01/10/1967,01/03/1977,Lutheran,White,Bachelor's degree,Education,,,,,Coast Guard,,
Evans,Frank,Edward,,,09/06/1923,,M,U.S. Representative,Democrat,CO,3,01/04/1965,01/03/1979,Presbyterian,White,Professional degree,Law,,,,,Navy,,
Evins,Joseph,Landon,,,10/24/1910,03/31/1984,M,U.S. Representative,Democrat,TN,4,01/03/1953,01/03/1977,Church of Christ,White,Professional degree,Law,,,,,Army,,
Fannin,Paul,Jones,,,01/29/1907,01/13/2002,M,U.S. Senator,Republican,AZ,,01/04/1965,01/03/1977,Methodist,White,Bachelor's degree,Business or banking,,,,,Did not serve,,
Fascell,Dante,Bruno,,,03/09/1917,11/28/1998,M,U.S. Representative,Democrat,FL,15,01/03/1973,01/02/1983,Protestant,White,Professional degree,Law,,,,,Army,,
Findley,Paul,,,,06/23/1921,,M,U.S. Representative,Republican,IL,20,01/03/1961,01/03/1983,Congregationalist,White,Bachelor's degree,Acting/entertainer,Business or banking,,,,Navy,,
Fish,Hamilton,,Jr.,,06/03/1926,07/23/1996,M,U.S. Representative,Republican,NY,25,01/03/1973,01/02/1983,Episcopalian,White,Professional degree,Law,,,,,Navy Reserve,,
Fisher,Ovie,Clark,,,11/22/1903,12/09/1994,M,U.S. Representative,Democrat,TX,21,01/03/1945,01/03/1975,Church of Christ,White,Professional degree,Acting/entertainer,Agriculture,Law,,,Did not serve,Navy,Navy
Flood,Daniel,John,,,11/26/1903,05/28/1994,M,U.S. Representative,Democrat,PA,11,01/03/1955,01/31/1980,Roman Catholic,White,Professional degree,Law,Public service/politics,,,,Did not serve,Navy,Navy
Flowers,Walter,,,,04/12/1933,04/12/1984,M,U.S. Representative,Democrat,AL,7,01/03/1973,01/03/1979,Episcopalian,White,Professional degree,Law,,,,,Army,,
Flynt,John,James,Jr.,,11/08/1914,,M,U.S. Representative,Democrat,GA,6,01/04/1965,01/03/1979,Methodist,White,Professional degree,Law,,,,,Army,,
Fong,Hiram,Leong,,,10/01/1907,08/18/2004,M,U.S. Senator,Republican,HI,,08/21/1959,01/03/1977,Congregationalist,Asian American,Professional degree,Business or banking,Law,,,,Air Force,,
Ford,Gerald,Rudolph,Jr.,,07/14/1913,12/26/2006,M,U.S. Representative,Republican,MI,5,01/03/1949,12/06/1973,Episcopalian,White,Professional degree,Law,,,,,Navy,,
Ford,Gerald,Rudolph,Jr.,,07/14/1913,12/26/2006,M,U.S. Vice President,Republican,,,01/03/1973,08/08/1974,Episcopalian,White,Professional degree,Law,,,,,Navy,,
Ford,Gerald,Rudolph,Jr.,,07/14/1913,12/26/2006,M,U.S. President,Republican,,,08/09/1974,01/20/1977,Episcopalian,White,Professional degree,Law,,,,,Navy,,
Ford,Wendell,Hampton,,,09/08/1924,01/22/2015,M,U.S. Senator,Democrat,KY,,12/28/1974,01/03/1999,Baptist,White,Bachelor's degree,Business or banking,,,,,National Guard,Navy,
Ford,William,David,,,08/06/1927,08/14/2004,M,U.S. Representative,Democrat,MI,15,01/04/1965,01/04/1993,United Church of Christ,White,Professional degree,Law,,,,,Air Force Reserve,,
Forsythe,Edwin,B.,,,01/17/1916,03/29/1984,M,U.S. Representative,Republican,NJ,6,11/03/1970,01/02/1983,Quaker,White,High School graduate,Agriculture,,,,,Did not serve,,
Fountain,Lawrence,H.,,,04/23/1913,10/10/2002,M,U.S. Representative,Democrat,NC,2,01/03/1953,01/03/1983,Presbyterian,White,Professional degree,Congressional Aide,Law,,,,Army,,
Fraser,Donald,MacKay,,,02/20/1924,,M,U.S. Representative,Democrat,MN,5,01/09/1963,01/03/1979,United Church of Christ,White,Professional degree,Law,,,,,ROTC-Navy,,
Frelinghuysen,Peter,Hood Ballantine,Jr.,,01/17/1916,05/23/2011,M,U.S. Representative,Republican,NJ,5,01/03/1953,01/03/1975,Episcopalian,White,Professional degree,Business or banking,Law,,,,Navy,,
Frey,Louis,,Jr.,,01/11/1934,,M,U.S. Representative,Republican,FL,9,01/03/1973,01/03/1979,Lutheran,White,Professional degree,Law,,,,,Navy,,
Froehlich,Harold,V.,,,05/12/1932,,M,U.S. Representative,Republican,WI,8,01/03/1973,01/03/1975,Lutheran,White,Professional degree,Law,Real Estate,,,,Navy,,
Fulbright,James,William,,,04/09/1905,02/09/1995,M,U.S. Senator,Democrat,AR,,01/03/1945,01/03/1975,Disciples of Christ,White,Professional degree,Agriculture,Business or banking,Education,Law,,Did not serve,,
Fulton,Richard,Harmon,,,01/27/1927,,M,U.S. Representative,Democrat,TN,5,01/09/1963,01/03/1977,Methodist,White,High School graduate,Business or banking,Real Estate,,,,Navy,,
Fuqua,Don,,,,08/20/1933,,M,U.S. Representative,Democrat,FL,2,01/10/1967,01/03/1987,Presbyterian,White,Bachelor's degree,Agriculture,,,,,Army,,
Garn,Edwin,Jacob,,Jake,10/12/1932,,M,U.S. Senator,Republican,UT,,12/21/1974,01/03/1993,Mormon,White,Bachelor's degree,Business or banking,,,,,Navy,,
Gettys,Thomas,Smithwick,,,06/19/1912,06/08/2003,M,U.S. Representative,Democrat,SC,5,11/03/1964,01/03/1975,Associated Reform Presbyterian,White,Bachelor's degree,Congressional Aide,Education,Law,,,Navy,,
Giaimo,Robert,Nicholas,,,10/15/1919,05/24/2006,M,U.S. Representative,Democrat,CT,3,01/07/1959,01/03/1981,Roman Catholic,White,Professional degree,Law,Public service/politics,,,,Air National Guard-Nevada,Army,Army
Gilman,Benjamin,A.,,,12/06/1922,12/17/2016,M,U.S. Representative,Republican,NY,26,01/03/1973,01/02/1983,Jewish,White,Professional degree,Law,,,,,National Guard,,
Ginn,Ronald,B.,,,05/31/1934,01/06/2005,M,U.S. Representative,Democrat,GA,1,01/03/1973,01/03/1983,Baptist,White,Bachelor's degree,Agriculture,Business or banking,Congressional Aide,Education,,Did not serve,,
Goldwater,Barry,Morris,,,01/01/1909,05/29/1998,M,U.S. Senator,Republican,AZ,,01/03/1969,01/03/1987,Episcopalian,White,High School graduate,Business or banking,,,,,Army Air Corps,,
Goldwater,Barry,Morris,Jr.,,07/15/1938,05/29/1998,M,U.S. Representative,Republican,CA,27,04/29/1969,01/13/1975,Episcopalian,White,Bachelor's degree,Business or banking,,,,,Did not serve,,
Gonzalez,Henry,Barbosa,,,05/03/1916,11/28/2000,M,U.S. Representative,Democrat,TX,20,01/10/1962,01/03/2001,Roman Catholic,Hispanic,Professional degree,Business or banking,Law,Misc.,,,Did not serve,,
Goodling,George,Atlee,,,09/26/1896,10/17/1982,M,U.S. Representative,Republican,PA,19,01/03/1967,01/03/1975,Evangelical,White,Bachelor's degree,Agriculture,Business or banking,,,,Navy,,
Grasso,Ella,T.,,,05/10/1919,05/10/1981,F,U.S. Representative,Democrat,CT,6,01/21/1971,01/03/1975,Roman Catholic,White,Master's degree,Public service/politics,,,,,Did not serve,,
Gravel,Maurice,Robert,,,05/13/1930,,M,U.S. Senator,Democrat,AK,,01/03/1969,01/03/1981,Unitarian,White,Bachelor's degree,Acting/entertainer,Real Estate,,,,Army,,
Green,Edith,S.,,,01/17/1910,04/21/1987,F,U.S. Representative,Democrat,OR,3,01/05/1955,01/03/1975,Disciples of Christ,White,Bachelor's degree,Education,Misc.,,,,Did not serve,,
Green,William,Joseph,III,,06/24/1938,12/21/1963,M,U.S. Representative,Democrat,PA,3,01/03/1973,01/03/1977,Roman Catholic,White,Bachelor's degree,Public service/politics,,,,,Did not serve,,
Green,William,Joseph,III,,06/24/1938,12/21/1963,M,U.S. Representative,Democrat,PA,5,04/28/1964,01/02/1973,Roman Catholic,White,Bachelor's degree,Public service/politics,,,,,Did not serve,,
Griffin,Robert,Paul,,,11/06/1923,04/16/2015,M,U.S. Senator,Republican,MI,,05/11/1966,01/03/1979,Congregationalist,White,Professional degree,Law,,,,,Army,,
Griffiths,Martha,Wright,,,01/29/1912,04/22/2003,F,U.S. Representative,Democrat,MI,17,01/05/1955,01/03/1975,Protestant,White,Professional degree,Law,,,,,Did not serve,,
Gross,Harold,Royce,,,06/30/1899,09/22/1987,M,U.S. Representative,Republican,IA,3,01/03/1949,01/03/1975,Presbyterian,White,High School graduate,Journalism,,,,,Army,First Iowa Field Artillery,
Grover,James,Russell,Jr.,,03/05/1919,,M,U.S. Representative,Republican,NY,2,01/09/1963,01/03/1975,Roman Catholic,White,Professional degree,Law,,,,,Air Corps,Coast Artillery,
Gubser,Charles,Samuel,,,02/01/1916,,M,U.S. Representative,Republican,CA,10,01/03/1953,01/03/1975,Presbyterian,White,Bachelor's degree,Agriculture,Education,,,,Did not serve,,
Gude,Gilbert,,,,03/09/1923,,M,U.S. Representative,Republican,MD,8,01/10/1967,01/03/1977,Roman Catholic,White,Master's degree,Business or banking,Public service/politics,,,,Army Medical Corps,,
Gunter,William,D.,Jr.,,07/16/1934,,M,U.S. Representative,Democrat,FL,5,01/03/1973,01/03/1975,Baptist,White,Bachelor's degree,Public service/politics,,,,,Did not serve,,
Gurney,Edward,John,,,01/12/1914,05/14/1996,M,U.S. Senator,Republican,FL,,01/03/1969,01/03/1975,Congregationalist,White,Professional degree,Law,,,,,Army,,
Guyer,Tennyson,,,,11/29/1913,04/12/1981,M,U.S. Representative,Republican,OH,4,01/03/1973,04/12/1981,Church of God,White,Bachelor's degree,Clergy,,,,,Did not serve,,
Haley,James,Andrew,,,01/04/1899,08/06/1981,M,U.S. Representative,Democrat,FL,8,01/03/1973,01/03/1977,Methodist,White,High School graduate,Acting/entertainer,Journalism,,,,Army,,
Hamilton,Lee,Herbert,,,04/20/1931,,M,U.S. Representative,Democrat,IN,9,01/04/1965,01/03/1999,Methodist,White,Professional degree,Law,,,,,Did not serve,,
Hammerschmidt,John,Paul,,,05/04/1922,04/01/2015,M,U.S. Representative,Republican,AR,3,01/10/1967,01/03/1993,Presbyterian,White,Master's degree,Business or banking,,,,,Reserve,,
Hanley,James,Michael,,,07/19/1920,10/16/2003,M,U.S. Representative,Democrat,NY,32,01/03/1973,01/03/1981,Roman Catholic,White,High School graduate,Business or banking,,,,,Army,,
Hanna,Richard,Thomas,,,06/09/1914,06/09/2001,M,U.S. Representative,Democrat,CA,34,01/09/1963,01/03/1975,Mormon,White,Professional degree,Law,,,,,Navy Air Corps,,
Hanrahan,Robert,Paul,,,02/25/1934,,M,U.S. Representative,Republican,IL,3,01/03/1973,01/03/1975,Roman Catholic,White,Master's degree,Business or banking,Education,,,,Did not serve,,
Hansen,Clifford,Peter,,,10/16/1912,,M,U.S. Senator,Republican,WY,,01/10/1967,01/03/1979,Episcopalian,White,Bachelor's degree,Agriculture,Education,Public service/politics,,,Air Force,Did not serve,Did not serve
Hansen,Julia,Butler,,,06/14/1907,05/03/1988,F,U.S. Representative,Democrat,WA,3,01/03/1961,01/03/1975,Christian Scientist,White,Bachelor's degree,Acting/entertainer,Business or banking,,,,Did not serve,,
Hansen,Orval,Howard,,,08/03/1926,,M,U.S. Representative,Republican,ID,2,01/03/1969,01/03/1975,Mormon,White,Professional degree,Law,,,,,Air Force Reserve,,
Harrington,Michael,Joseph,,,09/02/1936,,M,U.S. Representative,Democrat,MA,6,09/30/1969,01/03/1979,Roman Catholic,White,Professional degree,Law,,,,,Did not serve,,
Harsha,William,Howard,Jr.,,01/01/1921,,M,U.S. Representative,Republican,OH,6,01/03/1961,01/03/1981,Presbyterian,White,Professional degree,Law,,,,,Marine Corps,,
Hart,Philip,Aloysius,,,12/10/1912,12/26/1976,M,U.S. Senator,Democrat,MI,,01/07/1959,12/26/1976,Roman Catholic,White,Professional degree,Law,Public service/politics,,,,Army,,
Hartke,Rupert,Vance,,,05/31/1919,07/27/2003,M,U.S. Senator,Democrat,IN,,01/07/1959,01/03/1977,Lutheran,White,Professional degree,Law,,,,,Navy,,
Harvey,James,,,,07/04/1922,,M,U.S. Representative,Republican,MI,8,01/03/1961,02/01/1974,Presbyterian,White,Professional degree,Law,,,,,Army Air Corps,,
Haskell,Floyd,Kirk,,,02/07/1916,08/25/1998,M,U.S. Senator,Democrat,CO,,01/03/1973,01/03/1979,Episcopalian,White,Professional degree,Law,,,,,Army,,
Hastings,James,Fred,,,04/10/1926,,M,U.S. Representative,Republican,NY,39,01/03/1973,01/03/1977,Methodist,White,Unknown,Business or banking,Misc.,Real Estate,,,Navy,,
Hatfield,Mark,Odom,,,07/12/1922,08/07/2011,M,U.S. Senator,Republican,OR,,01/10/1967,01/03/1997,Baptist,White,Master's degree,Acting/entertainer,Education,,,,Navy,,
Hathaway,William,Dodd,,,02/21/1924,,M,U.S. Senator,Democrat,ME,,01/03/1973,01/03/1979,Episcopalian,White,Professional degree,Law,,,,,Army Air Corps,,
Hawkins,Augustus,Freeman,,,08/31/1907,11/10/2007,M,U.S. Representative,Democrat,CA,21,01/09/1963,01/13/1975,Methodist,African American,Bachelor's degree,Real Estate,,,,,Did not serve,,
Hays,Wayne,Levere,,,05/13/1911,02/10/1989,M,U.S. Representative,Democrat,OH,18,01/03/1949,01/03/1977,Presbyterian,White,Bachelor's degree,Agriculture,Education,,,,Army,,
Hebert,Felix,Edward,,,10/21/1901,12/14/1969,M,U.S. Representative,Democrat,LA,1,01/03/1945,01/03/1977,Roman Catholic,White,High School graduate,Journalism,Public service/politics,,,,Did not serve,,
Heckler,Margaret,M.,,,06/21/1931,08/06/2018,F,U.S. Representative,Republican,MA,10,01/10/1967,01/03/1983,Roman Catholic,White,Professional degree,Law,Public service/politics,,,,Did not serve,,
Heinz,Henry,John,III,,10/23/1938,04/04/1991,M,U.S. Representative,Republican,PA,18,11/02/1971,01/03/1977,Episcopalian,White,Master's degree,Business or banking,,,,,Air Force,,
Helms,Jesse,Alexander,,,10/18/1921,07/04/2008,M,U.S. Senator,Republican,NC,,01/03/1973,01/02/2003,Baptist,White,Unknown,Business or banking,Congressional Aide,Journalism,,,Navy,,
Helstoski,Henry,,,,03/21/1925,12/16/1999,M,U.S. Representative,Democrat,NJ,9,01/04/1965,01/03/1977,Roman Catholic,White,Master's degree,Business or banking,Education,,,,Army Air Corps,,
Henderson,David,Newton,,,04/16/1921,01/13/2004,M,U.S. Representative,Democrat,NC,3,01/03/1961,01/03/1977,Presbyterian,White,Professional degree,Congressional Aide,Law,,,,Army Air Corps,,
Hicks,Floyd,Verne,,,05/29/1915,12/01/1992,M,U.S. Representative,Democrat,WA,6,01/04/1965,01/03/1977,Protestant,White,Professional degree,Education,Law,Sports,,,Army Air Corps,,
Hillis,Elwood,Haynes,,,03/06/1926,,M,U.S. Representative,Republican,IN,5,01/21/1971,01/03/1987,Presbyterian,White,Professional degree,Law,,,,,Reserve,,
Hinshaw,Andrew,Jackson,,,08/04/1923,,M,U.S. Representative,Republican,CA,39,01/03/1973,01/13/1975,Protestant,White,Bachelor's degree,Real Estate,,,,,Navy,,
Hogan,Lawrence,Joseph,,,09/30/1928,,M,U.S. Representative,Republican,MD,5,01/03/1969,01/03/1975,Roman Catholic,White,Master's degree,Business or banking,Education,Law,Law Enforcement,,Did not serve,,
Holifield,Chester,Earl,,,12/03/1903,02/06/1995,M,U.S. Representative,Democrat,CA,19,01/03/1945,01/03/1975,Disciples of Christ,White,High School graduate,Business or banking,,,,,Army,Did not serve,
Hollings,Ernest,Frederick,,,01/01/1922,,M,U.S. Senator,Democrat,SC,,01/10/1967,01/03/2005,Lutheran,White,Professional degree,Law,,,,,Army,,
Holt,Marjorie,Sewell,,,09/17/1920,,F,U.S. Representative,Republican,MD,4,01/03/1973,01/03/1987,Presbyterian,White,Professional degree,Law,,,,,Did not serve,,
Holtzman,Elizabeth,,,,08/11/1941,,F,U.S. Representative,Democrat,NY,16,01/03/1973,01/03/1981,Jewish,White,Professional degree,Law,,,,,Did not serve,,
Horton,Frank,Jefferson,,,12/12/1919,08/30/2004,M,U.S. Representative,Republican,NY,34,01/03/1973,01/02/1983,Presbyterian,White,Professional degree,Law,,,,,Army,,
Hosmer,Craig,,,,05/06/1915,10/11/1982,M,U.S. Representative,Republican,CA,32,01/09/1963,01/03/1975,Episcopalian,White,Professional degree,Law,,,,,Navy,,
Howard,James,John,,,07/24/1927,03/25/1988,M,U.S. Representative,Democrat,NJ,3,01/04/1965,01/03/1989,Roman Catholic,White,Master's degree,Education,,,,,Navy,,
Hruska,Roman,Lee,,,08/16/1904,04/25/1999,M,U.S. Senator,Republican,NE,,11/08/1954,01/03/1977,Unitarian,White,Professional degree,Law,Public service/politics,,,,Air National Guard-Kentucky,Did not serve,Did not serve
Huber,Robert,James,,,08/29/1922,04/23/2001,M,U.S. Representative,Republican,MI,18,01/03/1973,01/03/1975,Roman Catholic,White,Bachelor's degree,Business or banking,,,,,Army,,
Huddleston,Walter,Darlington,,,04/15/1926,10/16/2018,M,U.S. Senator,Democrat,KY,,01/03/1973,01/03/1985,Methodist,White,Bachelor's degree,Business or banking,,,,,Army,,
Hudnut,William,Herbert,III,,10/17/1932,,M,U.S. Representative,Republican,IN,11,01/03/1973,01/03/1975,Presbyterian,White,Bachelor's degree,Clergy,,,,,Did not serve,,
Hughes,Harold,Everett,,,02/10/1922,10/23/1996,M,U.S. Senator,Democrat,IA,,01/03/1969,01/03/1975,Methodist,White,High School graduate,Business or banking,,,,,Army,,
Humphrey,Hubert,Horatio,Jr.,,05/27/1911,01/13/1978,M,U.S. Senator,Democrat,MN,,01/03/1971,01/13/1978,Congregationalist,White,Master's degree,Education,Medicine,,,,Army Air Corps,Marine Corps,Marine Corps
Hungate,William,Leonard,,,12/24/1922,,M,U.S. Representative,Democrat,MO,9,11/03/1964,01/03/1977,Christian,White,Professional degree,Law,,,,,Army,Reserve,
Hunt,John,Edmund,,,11/25/1908,09/22/1989,M,U.S. Representative,Republican,NJ,1,01/10/1967,01/03/1975,Baptist,White,Bachelor's degree,Law Enforcement,,,,,Army,,
Hutchinson,J.,Edward,,,10/13/1914,07/22/1985,M,U.S. Representative,Republican,MI,4,01/09/1963,01/03/1977,Christian Scientist,White,Professional degree,Law,,,,,Army,,
Ichord,Richard,Howard,,,06/27/1926,12/25/1992,M,U.S. Representative,Democrat,MO,8,01/03/1961,01/03/1981,Baptist,White,Professional degree,Law,,,,,Navy Air Corps,,
Inouye,Daniel,Ken,,,09/07/1924,12/17/2012,M,U.S. Senator,Democrat,HI,AL,01/09/1963,12/17/2012,Methodist,Asian American,Professional degree,Law,,,,,Army,,
Jackson,Henry,Martin,,,05/31/1912,09/01/1983,M,U.S. Senator,Democrat,WA,,01/03/1953,09/01/1983,Presbyterian,White,Professional degree,Law,,,,,Did not serve,,
Jarman,John,,,,07/17/1915,01/15/1982,M,U.S. Representative,Democrat,OK,5,01/03/1951,01/03/1975,Presbyterian,White,Professional degree,Law,,,,,Army,,
Javits,Jacob,Koppel,,,05/18/1904,03/07/1986,M,U.S. Senator,Republican,NY,,01/03/1957,01/03/1981,Jewish,White,Professional degree,Acting/entertainer,Education,,,,Army,,
Johnson,Albert,Walter,,,04/17/1906,09/01/1998,M,U.S. Representative,Republican,PA,23,11/05/1963,01/03/1977,Protestant,White,Professional degree,Law,,,,,Did not serve,,
Johnson,Harold,Terry,,,12/02/1907,03/16/1988,M,U.S. Representative,Democrat,CA,2,01/07/1959,01/13/1975,Presbyterian,White,High School graduate,Labor leader,Public service/politics,,,,Did not serve,,
Johnson,James,Paul,,,06/02/1930,,M,U.S. Representative,Republican,CO,4,01/03/1973,01/03/1981,Presbyterian,White,Professional degree,Law,,,,,Marine Corps,,
Johnston,John,Bennett,Jr.,,06/10/1932,,M,U.S. Senator,Democrat,LA,,01/03/1973,01/03/1997,Baptist,White,Professional degree,Law,,,,,Army,,
Jones,Edward,,,,04/20/1912,12/11/1999,M,U.S. Representative,Democrat,TN,7,01/03/1973,01/02/1983,Presbyterian,White,Bachelor's degree,Agriculture,,,,,Did not serve,,
Jones,James,Robert,,,05/05/1939,,M,U.S. Representative,Democrat,OK,1,01/03/1973,01/03/1987,Roman Catholic,White,Professional degree,Law,,,,,Army,,
Jones,Robert,Emmett,Jr.,,06/12/1912,06/04/1997,M,U.S. Representative,Democrat,AL,5,01/03/1973,01/03/1977,Methodist,White,Professional degree,Law,,,,,Navy,,
Jones,Walter,Beaman,Sr.,,08/19/1913,09/15/1992,M,U.S. Representative,Democrat,NC,1,02/10/1966,01/03/1993,Baptist,White,Bachelor's degree,Business or banking,,,,,Did not serve,,
Jordan,Barbara,Charline,,,02/21/1936,01/17/1996,F,U.S. Representative,Democrat,TX,18,01/03/1973,01/03/1979,Baptist,African American,Professional degree,Law,,,,,Did not serve,,
Karth,Joseph,Edward,,,08/26/1922,05/29/2005,M,U.S. Representative,Democrat,MN,4,01/07/1959,01/03/1977,Presbyterian,White,High School graduate,Labor leader,Misc.,Public service/politics,,,Army,,
Kastenmeier,Robert,William,,,01/24/1924,03/20/2015,M,U.S. Representative,Democrat,WI,2,01/07/1959,01/03/1991,Not specified,White,Professional degree,Law,,,,,Army,,
Kazen,Abraham,,Jr.,,01/17/1919,11/29/1987,M,U.S. Representative,Democrat,TX,23,01/10/1967,01/03/1985,Roman Catholic,White,Professional degree,Law,,,,,Air Force,National Guard-New York,
Keating,William,John,,,03/30/1927,,M,U.S. Representative,Republican,OH,1,01/03/1971,01/03/1974,Roman Catholic,White,Professional degree,Law,,,,,Air Force Reserve,,
Kemp,Jack,French,,,07/13/1935,05/02/2009,M,U.S. Representative,Republican,NY,38,01/03/1973,01/02/1983,Presbyterian,White,Bachelor's degree,Sports,,,,,Army Reserve,,
Kennedy,Edward,Moore,,Ted,02/22/1932,08/25/2009,M,U.S. Senator,Democrat,MA,,01/09/1963,08/25/2009,Roman Catholic,White,Professional degree,Law,,,,,Army,,
Ketchum,William,Matthew,,,09/02/1921,06/24/1978,M,U.S. Representative,Republican,CA,36,01/03/1973,01/13/1975,Episcopalian,White,High School graduate,Agriculture,,,,,Army,,
King,Carleton,James,,,06/15/1904,11/19/1977,M,U.S. Representative,Republican,NY,29,01/03/1973,12/31/1974,Roman Catholic,White,Professional degree,Law,,,,,Did not serve,,
Kluczynski,John,Carl,,,02/15/1896,01/26/1975,M,U.S. Representative,Democrat,IL,5,01/03/1951,01/26/1975,Roman Catholic,White,High School graduate,Business or banking,,,,,Army,,
Koch,Edward,Irving,,,12/12/1924,,M,U.S. Representative,Democrat,NY,18,01/03/1973,12/31/1977,Jewish,White,Professional degree,Law,,,,,Army,,
Kuykendall,Dan,Heflin,,,07/09/1924,06/12/2008,M,U.S. Representative,Republican,TN,8,01/03/1973,01/03/1975,Methodist,White,Bachelor's degree,Business or banking,,,,,Army Air Force,,
Kyros,Peter,Nicholas,,,07/11/1925,,M,U.S. Representative,Democrat,ME,1,01/10/1967,01/03/1975,Greek Orthodox,White,Professional degree,Law,,,,,Navy,,
Lagomarsino,Robert,John,,,09/04/1926,,M,U.S. Representative,Republican,CA,13,03/05/1974,01/03/1975,Roman Catholic,White,Professional degree,Law,,,,,Navy,,
Landgrebe,Earl,Fredrick,,,01/02/1916,06/29/1986,M,U.S. Representative,Republican,IN,2,01/03/1969,01/03/1975,Lutheran,White,High School graduate,Business or banking,,,,,Did not serve,,
Landrum,Phillip,Mitchell,,,09/10/1907,11/19/1990,M,U.S. Representative,Democrat,GA,9,01/03/1953,01/03/1977,Baptist,White,Professional degree,Education,Law,,,,Army Air Corps,,
Latta,Delbert,Leroy,,,03/05/1920,05/12/2016,M,U.S. Representative,Republican,OH,5,01/07/1959,01/03/1989,Church of Christ,White,Professional degree,Law,,,,,Army,Marine Corps Reserve,Reserve
Laxalt,Paul,Dominque,,,08/02/1922,08/06/2018,M,U.S. Senator,Republican,NV,,12/18/1974,01/03/1987,Roman Catholic,White,Professional degree,Business or banking,Law,,,,Army,,
Leggett,Robert,Louis,,,07/26/1926,08/13/1997,M,U.S. Representative,Democrat,CA,4,01/09/1963,01/03/1979,Roman Catholic,White,Professional degree,Law,,,,,Navy Air Corps,,
Lehman,William,,,,10/05/1913,03/16/2005,M,U.S. Representative,Democrat,FL,13,01/03/1973,01/02/1983,Jewish,White,Bachelor's degree,Business or banking,Education,,,,Did not serve,,
Lent,Norman,Frederick,,,03/23/1931,06/11/2012,M,U.S. Representative,Republican,NY,4,01/03/1973,01/03/1993,Methodist,White,Professional degree,Law,,,,,Navy Reserve,,
Litton,Jerry,Lon,,,05/12/1937,08/03/1976,M,U.S. Representative,Democrat,MO,6,01/03/1973,01/03/1977,Presbyterian,White,Bachelor's degree,Agriculture,Misc.,,,,Army National Guard,Reserve,Reserve
Long,Clarence,Dickinson,,,12/11/1908,09/18/1994,M,U.S. Representative,Democrat,MD,2,01/09/1963,01/03/1985,Presbyterian,White,Doctorate degree,Education,,,,,Navy,,
Long,Gillis,William,,,05/04/1923,01/20/1985,M,U.S. Representative,Democrat,LA,8,01/03/1973,01/20/1985,Baptist,White,Professional degree,Business or banking,Law,,,,Army,,
Long,Russell,Billiu,,,11/03/1918,05/09/2003,M,U.S. Senator,Democrat,LA,,12/31/1948,01/03/1987,Methodist,White,Professional degree,Law,,,,,Navy,,
Lott,Chester,Trent,,Trent,10/09/1941,,M,U.S. Representative,Republican,MS,5,01/03/1973,01/03/1989,Baptist,White,Professional degree,Law,,,,,Did not serve,,
Lujan,Manuel,,Jr.,,05/12/1928,,M,U.S. Representative,Republican,NM,1,01/03/1969,01/03/1989,Roman Catholic,Hispanic,Bachelor's degree,Business or banking,,,,,Did not serve,,
Luken,Thomas,Andrew,,,07/09/1925,,M,U.S. Representative,Democrat,OH,1,03/05/1974,01/03/1975,Roman Catholic,White,Professional degree,Law,,,,,Marine Corps,,
MacDonald,Torbert,Hart,,,06/06/1917,05/21/1976,M,U.S. Representative,Democrat,MA,7,01/09/1963,01/03/1977,Roman Catholic,White,Professional degree,Law,,,,,Navy,,
Madden,Ray,John,,,02/25/1892,09/28/1987,M,U.S. Representative,Democrat,IN,1,01/03/1945,01/03/1977,Roman Catholic,White,Professional degree,Law,Public service/politics,,,,Navy,,
Madigan,Edward,R.,,,01/13/1936,12/07/1994,M,U.S. Representative,Republican,IL,21,01/03/1973,01/02/1983,Roman Catholic,White,Associate degree,Business or banking,,,,,Did not serve,,
