Last,First,Middle,Suffix,Nickname,Born,Death,Sex,Position,Party,State,District,Start,End,Religion,Race,Educational Attainment,JobType1,JobType2,JobType3,JobType4,JobType5,Mil1,Mil2,Mil3
Dennis,David,Worth,,,06/07/1912,01/06/1999,M,U.S. Representative,Republican,IN,10,01/03/1969,01/03/1975,Quaker,White,Professional degree,Law,,,,,Army,,
Dent,John,Herman,,,03/10/1908,04/09/1988,M,U.S. Representative,Democrat,PA,21,01/27/1958,01/03/1979,Roman Catholic,White,High School graduate,Labor leader,,,,,Marine Corps,,
Derwinski,Edward,J.,,,09/15/1926,,M,U.S. Representative,Republican,IL,4,01/07/1959,01/03/1983,Roman Catholic,White,Bachelor's degree,Business or banking,,,,,Army,,
Devine,Samuel,Leeper,,,12/21/1915,06/27/1997,M,U.S. Representative,Republican,OH,12,01/07/1959,01/03/1981,Methodist,White,Professional degree,Law,Law Enforcement,,,,Did not serve,,
Diggs,Charles,Coles,Jr.,,12/02/1922,08/24/1998,M,U.S. Representative,Democrat,MI,13,01/05/1955,06/03/1980,Baptist,African American,Bachelor's degree,Misc.,,,,,Army,,
Dingell,John,David,Jr.,,07/08/1926,,M,U.S. Representative,Democrat,MI,16,01/04/1965,01/02/2003,Roman Catholic,White,Professional degree,Law,,,,,Army,,
Dole,Robert,Joseph,,Bob,07/22/1923,,M,U.S. Senator,Republican,KS,,01/03/1969,06/11/1996,Methodist,White,Professional degree,Law,,,,,Army,,
Dominick,Peter,Hoyt,,,07/07/1915,03/18/1981,M,U.S. Senator,Republican,CO,,01/09/1963,01/03/1975,Episcopalian,White,Professional degree,Law,,,,,Army Air Corps,,
Donohue,Harold,Daniel,,,06/18/1901,11/04/1984,M,U.S. Representative,Democrat,MA,4,01/03/1947,01/02/1973,Roman Catholic,White,Professional degree,Law,,,,,Navy,,
Dorn,William,Jennings Bryan,,,04/14/1916,08/13/2005,M,U.S. Representative,Democrat,SC,3,01/03/1947,01/03/1975,Baptist,White,High School graduate,Agriculture,,,,,Army Air Force,,
Dow,John,Goodshield,,,05/06/1905,03/11/2003,M,U.S. Representative,Democrat,NY,27,01/03/1971,01/03/1973,Episcopalian,White,Master's degree,Congressional Aide,Misc.,,,,Did not serve,National Guard-Mississippi,National Guard-Mississippi
Dowdy,John,Vernard,,,02/11/1912,04/12/1995,M,U.S. Representative,Democrat,TX,2,01/10/1967,01/03/1973,Methodist,White,Unknown,Law,,,,,Did not serve,,
Downing,Thomas,Nelms,,,02/01/1919,10/23/2001,M,U.S. Representative,Democrat,VA,1,01/07/1959,01/03/1977,Episcopalian,White,Professional degree,Law,,,,,Army,,
Drinan,Robert,F.,,,11/15/1920,01/28/2007,M,U.S. Representative,Democrat,MA,3,01/21/1971,01/02/1973,Roman Catholic,White,Doctorate degree,Clergy,Education,,,,Did not serve,,
du Pont,Pierre,S.,IV,,01/22/1935,,M,U.S. Representative,Republican,DE,AL,01/21/1971,01/03/1977,Episcopalian,White,Professional degree,Business or banking,Law,,,,Navy Reserve,,
Dulski,Thaddeus,Joseph,,,09/27/1915,10/11/1988,M,U.S. Representative,Democrat,NY,41,01/07/1959,01/02/1973,Roman Catholic,White,High School graduate,Business or banking,Public service/politics,,,,World War II veteran,,
Duncan,John,James,,,03/24/1919,06/21/1988,M,U.S. Representative,Republican,TN,2,01/04/1965,06/21/1988,Presbyterian,White,Professional degree,Law,,,,,Army,,
Dwyer,Florence,Price,,,07/04/1902,02/29/1976,F,U.S. Representative,Republican,NJ,12,01/10/1967,01/03/1973,Protestant,White,High School graduate,Business or banking,Public service/politics,,,,Did not serve,,
Eastland,James,O.,,,11/28/1904,02/19/1986,M,U.S. Senator,Democrat,MS,,01/06/1943,01/03/1979,Methodist,White,Professional degree,Agriculture,Law,,,,Did not serve,,
Eckhardt,Robert,Christian,,,07/16/1913,11/13/2001,M,U.S. Representative,Democrat,TX,8,01/10/1967,01/03/1981,Presbyterian,White,Professional degree,Law,Public service/politics,,,,Army Air Corps,,
Edmondson,Edmond,Augustus,,,04/07/1919,12/08/1990,M,U.S. Representative,Democrat,OK,2,01/03/1953,01/03/1973,Presbyterian,White,Professional degree,Law,Law Enforcement,,,,Navy,,
Edwards,Don,,,,01/06/1915,10/01/2015,M,U.S. Representative,Democrat,CA,9,01/09/1963,01/13/1975,Unitarian,White,Professional degree,Business or banking,Law,Law Enforcement,,,Navy,,
Edwards,Edwin,Washington,,,08/07/1927,,M,U.S. Representative,Democrat,LA,7,10/02/1965,05/09/1972,Roman Catholic,White,Professional degree,Law,,,,,Navy Air Corps,,
Edwards,Elaine,Schwartzenburg,,,03/08/1929,,F,U.S. Senator,Democrat,LA,,08/01/1972,11/13/1972,Roman Catholic,White,High School graduate,Misc.,,,,,Did not serve,,
Edwards,William,Jackson,,Jack,09/20/1928,,M,U.S. Representative,Republican,AL,1,01/04/1965,01/03/1985,Presbyterian,White,Professional degree,Law,,,,,Marine Corps,,
Eilberg,Joshua,,,,02/12/1921,03/24/2004,M,U.S. Representative,Democrat,PA,4,01/10/1967,01/03/1979,Jewish,White,Professional degree,Law,,,,,Navy Reserve,,
Ellender,Allen,Joseph,,,09/24/1890,07/27/1972,M,U.S. Senator,Democrat,LA,,01/06/1943,07/27/1972,Presbyterian,White,Professional degree,Law,,,,,Army,,
Erlenborn,John,Neal,,,02/08/1927,10/30/2005,M,U.S. Representative,Republican,IL,14,01/04/1965,01/02/1983,Roman Catholic,White,Professional degree,Law,,,,,Navy Reserve,,
Ervin,Samuel,James,Jr.,,09/27/1896,04/23/1985,M,U.S. Senator,Democrat,NC,,06/05/1954,12/31/1974,Presbyterian,White,Professional degree,Law,,,,,Army,,
Esch,Marvin,Lionel,,,08/04/1927,,M,U.S. Representative,Republican,MI,2,01/10/1967,01/03/1977,Presbyterian,White,Doctorate degree,Education,,,,,Army,,
Eshleman,Edwin,Duing,,,12/04/1920,01/10/1985,M,U.S. Representative,Republican,PA,16,01/10/1967,01/03/1977,Lutheran,White,Bachelor's degree,Education,,,,,Coast Guard,,
Evans,Frank,Edward,,,09/06/1923,,M,U.S. Representative,Democrat,CO,3,01/04/1965,01/03/1979,Presbyterian,White,Professional degree,Law,,,,,Navy,,
Evins,Joseph,Landon,,,10/24/1910,03/31/1984,M,U.S. Representative,Democrat,TN,4,01/03/1953,01/03/1977,Church of Christ,White,Professional degree,Law,,,,,Army,,
Fallon,George,Hyde,,,07/24/1902,03/21/1980,M,U.S. Representative,Democrat,MD,4,01/03/1945,01/03/1972,Roman Catholic,White,High School graduate,Business or banking,,,,,Did not serve,,
Fannin,Paul,Jones,,,01/29/1907,01/13/2002,M,U.S. Senator,Republican,AZ,,01/04/1965,01/03/1977,Methodist,White,Bachelor's degree,Business or banking,,,,,Did not serve,,
Farbstein,Leonard,,,,10/12/1902,11/09/1993,M,U.S. Representative,Democrat,NY,19,01/03/1957,01/03/1972,Jewish,White,Professional degree,Law,,,,,Coast Guard Reserve,,
Fascell,Dante,Bruno,,,03/09/1917,11/28/1998,M,U.S. Representative,Democrat,FL,12,01/10/1967,01/02/1973,Protestant,White,Professional degree,Law,,,,,Army,,
Findley,Paul,,,,06/23/1921,,M,U.S. Representative,Republican,IL,20,01/03/1961,01/03/1983,Congregationalist,White,Bachelor's degree,Acting/entertainer,Business or banking,,,,Navy,,
Fish,Hamilton,,Jr.,,06/03/1926,07/23/1996,M,U.S. Representative,Republican,NY,28,01/03/1969,01/02/1973,Episcopalian,White,Professional degree,Law,,,,,Navy Reserve,,
Fisher,Ovie,Clark,,,11/22/1903,12/09/1994,M,U.S. Representative,Democrat,TX,21,01/03/1945,01/03/1975,Church of Christ,White,Professional degree,Acting/entertainer,Agriculture,Law,,,Did not serve,Navy,Navy
Flood,Daniel,John,,,11/26/1903,05/28/1994,M,U.S. Representative,Democrat,PA,11,01/03/1955,01/31/1980,Roman Catholic,White,Professional degree,Law,Public service/politics,,,,Did not serve,Navy,Navy
Flowers,Walter,,,,04/12/1933,04/12/1984,M,U.S. Representative,Democrat,AL,5,01/03/1969,01/02/1973,Episcopalian,White,Professional degree,Law,,,,,Army,,
Flynt,John,James,Jr.,,11/08/1914,,M,U.S. Representative,Democrat,GA,6,01/04/1965,01/03/1979,Methodist,White,Professional degree,Law,,,,,Army,,
Fong,Hiram,Leong,,,10/01/1907,08/18/2004,M,U.S. Senator,Republican,HI,,08/21/1959,01/03/1977,Congregationalist,Asian American,Professional degree,Business or banking,Law,,,,Air Force,,
Ford,Gerald,Rudolph,Jr.,,07/14/1913,12/26/2006,M,U.S. Representative,Republican,MI,5,01/03/1949,12/06/1973,Episcopalian,White,Professional degree,Law,,,,,Navy,,
Ford,William,David,,,08/06/1927,08/14/2004,M,U.S. Representative,Democrat,MI,15,01/04/1965,01/04/1993,United Church of Christ,White,Professional degree,Law,,,,,Air Force Reserve,,
Forsythe,Edwin,B.,,,01/17/1916,03/29/1984,M,U.S. Representative,Republican,NJ,6,11/03/1970,01/02/1983,Quaker,White,High School graduate,Agriculture,,,,,Did not serve,,
Fountain,Lawrence,H.,,,04/23/1913,10/10/2002,M,U.S. Representative,Democrat,NC,2,01/03/1953,01/03/1983,Presbyterian,White,Professional degree,Congressional Aide,Law,,,,Army,,
Fraser,Donald,MacKay,,,02/20/1924,,M,U.S. Representative,Democrat,MN,5,01/09/1963,01/03/1979,United Church of Christ,White,Professional degree,Law,,,,,ROTC-Navy,,
Frelinghuysen,Peter,Hood Ballantine,Jr.,,01/17/1916,05/23/2011,M,U.S. Representative,Republican,NJ,5,01/03/1953,01/03/1975,Episcopalian,White,Professional degree,Business or banking,Law,,,,Navy,,
Frey,Louis,,Jr.,,01/11/1934,,M,U.S. Representative,Republican,FL,5,01/03/1969,01/02/1973,Lutheran,White,Professional degree,Law,,,,,Navy,,
Friedel,Samuel,Nathaniel,,,04/18/1898,03/21/1979,M,U.S. Representative,Democrat,MD,7,01/03/1953,01/03/1972,Jewish,White,High School graduate,Business or banking,,,,,Did not serve,,
Fulbright,James,William,,,04/09/1905,02/09/1995,M,U.S. Senator,Democrat,AR,,01/03/1945,01/03/1975,Disciples of Christ,White,Professional degree,Agriculture,Business or banking,Education,Law,,Did not serve,,
Fulton,James,Grove,,,03/01/1903,10/06/1971,M,U.S. Representative,Republican,PA,27,01/03/1953,01/03/1973,Presbyterian,White,Professional degree,Agriculture,Journalism,Law,,,Navy Reserve,,
Fulton,Richard,Harmon,,,01/27/1927,,M,U.S. Representative,Democrat,TN,5,01/09/1963,01/03/1977,Methodist,White,High School graduate,Business or banking,Real Estate,,,,Navy,,
Fuqua,Don,,,,08/20/1933,,M,U.S. Representative,Democrat,FL,2,01/10/1967,01/03/1987,Presbyterian,White,Bachelor's degree,Agriculture,,,,,Army,,
Galifianakis,Nick,,,,07/22/1928,,M,U.S. Representative,Democrat,NC,4,01/03/1969,01/03/1973,Greek Orthodox,White,Professional degree,Education,Law,,,,Marine Corps,,
Gallagher,Cornelius,Edward,,,03/02/1921,,M,U.S. Representative,Democrat,NJ,13,01/07/1959,01/03/1973,Roman Catholic,White,Professional degree,Business or banking,Education,Law,,,Army,,
Gambrell,David,Henry,,,12/20/1929,,M,U.S. Senator,Democrat,GA,,02/01/1971,11/07/1972,Presbyterian,White,Professional degree,Law,,,,,Army Reserve,Navy Reserve,Reserve
Garmatz,Edward,Alexander,,,02/07/1903,07/22/1986,M,U.S. Representative,Democrat,MD,3,07/24/1947,01/03/1973,Evangelical,White,High School graduate,Business or banking,Law Enforcement,,,,Air National Guard,Did not serve,Did not serve
Gettys,Thomas,Smithwick,,,06/19/1912,06/08/2003,M,U.S. Representative,Democrat,SC,5,11/03/1964,01/03/1975,Associated Reform Presbyterian,White,Bachelor's degree,Congressional Aide,Education,Law,,,Navy,,
Giaimo,Robert,Nicholas,,,10/15/1919,05/24/2006,M,U.S. Representative,Democrat,CT,3,01/07/1959,01/03/1981,Roman Catholic,White,Professional degree,Law,Public service/politics,,,,Air National Guard-Nevada,Army,Army
Gilbert,Jacob,H.,,,06/17/1920,02/27/1981,M,U.S. Representative,Democrat,NY,22,01/09/1963,01/03/1972,Jewish,White,Professional degree,Law,,,,,Did not serve,,
Goldwater,Barry,Morris,,,01/01/1909,05/29/1998,M,U.S. Senator,Republican,AZ,,01/03/1969,01/03/1987,Episcopalian,White,High School graduate,Business or banking,,,,,Army Air Corps,,
Goldwater,Barry,Morris,Jr.,,07/15/1938,05/29/1998,M,U.S. Representative,Republican,CA,27,04/29/1969,01/13/1975,Episcopalian,White,Bachelor's degree,Business or banking,,,,,Did not serve,,
Gonzalez,Henry,Barbosa,,,05/03/1916,11/28/2000,M,U.S. Representative,Democrat,TX,20,01/10/1962,01/03/2001,Roman Catholic,Hispanic,Professional degree,Business or banking,Law,Misc.,,,Did not serve,,
Goodling,George,Atlee,,,09/26/1896,10/17/1982,M,U.S. Representative,Republican,PA,19,01/03/1967,01/03/1975,Evangelical,White,Bachelor's degree,Agriculture,Business or banking,,,,Navy,,
Grasso,Ella,T.,,,05/10/1919,05/10/1981,F,U.S. Representative,Democrat,CT,6,01/21/1971,01/03/1975,Roman Catholic,White,Master's degree,Public service/politics,,,,,Did not serve,,
Gravel,Maurice,Robert,,,05/13/1930,,M,U.S. Senator,Democrat,AK,,01/03/1969,01/03/1981,Unitarian,White,Bachelor's degree,Acting/entertainer,Real Estate,,,,Army,,
Green,Edith,S.,,,01/17/1910,04/21/1987,F,U.S. Representative,Democrat,OR,3,01/05/1955,01/03/1975,Disciples of Christ,White,Bachelor's degree,Education,Misc.,,,,Did not serve,,
Green,William,Joseph,III,,06/24/1938,12/21/1963,M,U.S. Representative,Democrat,PA,5,04/28/1964,01/02/1973,Roman Catholic,White,Bachelor's degree,Public service/politics,,,,,Did not serve,,
Griffin,Charles,Hudson,,,05/09/1926,09/10/1989,M,U.S. Representative,Democrat,MS,3,03/18/1968,01/03/1973,Christian,White,Bachelor's degree,Congressional Aide,,,,,Navy,,
Griffin,Robert,Paul,,,11/06/1923,04/16/2015,M,U.S. Senator,Republican,MI,,05/11/1966,01/03/1979,Congregationalist,White,Professional degree,Law,,,,,Army,,
Griffiths,Martha,Wright,,,01/29/1912,04/22/2003,F,U.S. Representative,Democrat,MI,17,01/05/1955,01/03/1975,Protestant,White,Professional degree,Law,,,,,Did not serve,,
Gross,Harold,Royce,,,06/30/1899,09/22/1987,M,U.S. Representative,Republican,IA,3,01/03/1949,01/03/1975,Presbyterian,White,High School graduate,Journalism,,,,,Army,First Iowa Field Artillery,
Grover,James,Russell,Jr.,,03/05/1919,,M,U.S. Representative,Republican,NY,2,01/09/1963,01/03/1975,Roman Catholic,White,Professional degree,Law,,,,,Air Corps,Coast Artillery,
Gubser,Charles,Samuel,,,02/01/1916,,M,U.S. Representative,Republican,CA,10,01/03/1953,01/03/1975,Presbyterian,White,Bachelor's degree,Agriculture,Education,,,,Did not serve,,
Gude,Gilbert,,,,03/09/1923,,M,U.S. Representative,Republican,MD,8,01/10/1967,01/03/1977,Roman Catholic,White,Master's degree,Business or banking,Public service/politics,,,,Army Medical Corps,,
Gurney,Edward,John,,,01/12/1914,05/14/1996,M,U.S. Senator,Republican,FL,,01/03/1969,01/03/1975,Congregationalist,White,Professional degree,Law,,,,,Army,,
Hagan,George,Elliott,,,05/24/1916,12/26/1990,M,U.S. Representative,Democrat,GA,1,01/03/1961,01/03/1973,Baptist,White,High School graduate,Agriculture,Business or banking,Public service/politics,,,Army Signal Corps,,
Haley,James,Andrew,,,01/04/1899,08/06/1981,M,U.S. Representative,Democrat,FL,7,01/03/1953,01/02/1973,Methodist,White,High School graduate,Acting/entertainer,Journalism,,,,Army,,
Hall,Durward,Gorham,,,09/14/1910,03/15/2001,M,U.S. Representative,Republican,MO,7,01/03/1961,01/03/1973,Baptist,White,Professional degree,Medicine,,,,,Army,,
Halpern,Seymour,,,,11/19/1913,01/10/1997,M,U.S. Representative,Republican,NY,6,01/09/1963,01/03/1973,Jewish,White,High School graduate,Business or banking,Journalism,,,,Did not serve,,
Hamilton,Lee,Herbert,,,04/20/1931,,M,U.S. Representative,Democrat,IN,9,01/04/1965,01/03/1999,Methodist,White,Professional degree,Law,,,,,Did not serve,,
Hammerschmidt,John,Paul,,,05/04/1922,04/01/2015,M,U.S. Representative,Republican,AR,3,01/10/1967,01/03/1993,Presbyterian,White,Master's degree,Business or banking,,,,,Reserve,,
Hanley,James,Michael,,,07/19/1920,10/16/2003,M,U.S. Representative,Democrat,NY,34,01/04/1965,01/20/1971,Roman Catholic,White,High School graduate,Business or banking,,,,,Army,,
Hanley,James,Michael,,,07/19/1920,10/16/2003,M,U.S. Representative,Democrat,NY,35,01/21/1971,01/02/1973,Roman Catholic,White,High School graduate,Business or banking,,,,,Army,,
Hanna,Richard,Thomas,,,06/09/1914,06/09/2001,M,U.S. Representative,Democrat,CA,34,01/09/1963,01/03/1975,Mormon,White,Professional degree,Law,,,,,Navy Air Corps,,
Hansen,Clifford,Peter,,,10/16/1912,,M,U.S. Senator,Republican,WY,,01/10/1967,01/03/1979,Episcopalian,White,Bachelor's degree,Agriculture,Education,Public service/politics,,,Air Force,Did not serve,Did not serve
Hansen,Julia,Butler,,,06/14/1907,05/03/1988,F,U.S. Representative,Democrat,WA,3,01/03/1961,01/03/1975,Christian Scientist,White,Bachelor's degree,Acting/entertainer,Business or banking,,,,Did not serve,,
Hansen,Orval,Howard,,,08/03/1926,,M,U.S. Representative,Republican,ID,2,01/03/1969,01/03/1975,Mormon,White,Professional degree,Law,,,,,Air Force Reserve,,
Harrington,Michael,Joseph,,,09/02/1936,,M,U.S. Representative,Democrat,MA,6,09/30/1969,01/03/1979,Roman Catholic,White,Professional degree,Law,,,,,Did not serve,,
Harris,Fred,Roy,,,11/13/1930,,M,U.S. Senator,Democrat,OK,,11/04/1964,01/03/1973,Baptist,White,Professional degree,Law,,,,,Did not serve,,
Harsha,William,Howard,Jr.,,01/01/1921,,M,U.S. Representative,Republican,OH,6,01/03/1961,01/03/1981,Presbyterian,White,Professional degree,Law,,,,,Marine Corps,,
Hart,Philip,Aloysius,,,12/10/1912,12/26/1976,M,U.S. Senator,Democrat,MI,,01/07/1959,12/26/1976,Roman Catholic,White,Professional degree,Law,Public service/politics,,,,Army,,
Hartke,Rupert,Vance,,,05/31/1919,07/27/2003,M,U.S. Senator,Democrat,IN,,01/07/1959,01/03/1977,Lutheran,White,Professional degree,Law,,,,,Navy,,
Harvey,James,,,,07/04/1922,,M,U.S. Representative,Republican,MI,8,01/03/1961,02/01/1974,Presbyterian,White,Professional degree,Law,,,,,Army Air Corps,,
Hastings,James,Fred,,,04/10/1926,,M,U.S. Representative,Republican,NY,38,01/03/1969,01/02/1973,Methodist,White,Unknown,Business or banking,Misc.,Real Estate,,,Navy,,
Hatfield,Mark,Odom,,,07/12/1922,08/07/2011,M,U.S. Senator,Republican,OR,,01/10/1967,01/03/1997,Baptist,White,Master's degree,Acting/entertainer,Education,,,,Navy,,
Hathaway,William,Dodd,,,02/21/1924,,M,U.S. Representative,Democrat,ME,2,01/04/1965,01/03/1973,Episcopalian,White,Professional degree,Law,,,,,Army Air Corps,,
Hawkins,Augustus,Freeman,,,08/31/1907,11/10/2007,M,U.S. Representative,Democrat,CA,21,01/09/1963,01/13/1975,Methodist,African American,Bachelor's degree,Real Estate,,,,,Did not serve,,
Hays,Wayne,Levere,,,05/13/1911,02/10/1989,M,U.S. Representative,Democrat,OH,18,01/03/1949,01/03/1977,Presbyterian,White,Bachelor's degree,Agriculture,Education,,,,Army,,
Hebert,Felix,Edward,,,10/21/1901,12/14/1969,M,U.S. Representative,Democrat,LA,1,01/03/1945,01/03/1977,Roman Catholic,White,High School graduate,Journalism,Public service/politics,,,,Did not serve,,
Heckler,Margaret,M.,,,06/21/1931,08/06/2018,F,U.S. Representative,Republican,MA,10,01/10/1967,01/03/1983,Roman Catholic,White,Professional degree,Law,Public service/politics,,,,Did not serve,,
Heinz,Henry,John,III,,10/23/1938,04/04/1991,M,U.S. Representative,Republican,PA,18,11/02/1971,01/03/1977,Episcopalian,White,Master's degree,Business or banking,,,,,Air Force,,
Helstoski,Henry,,,,03/21/1925,12/16/1999,M,U.S. Representative,Democrat,NJ,9,01/04/1965,01/03/1977,Roman Catholic,White,Master's degree,Business or banking,Education,,,,Army Air Corps,,
Henderson,David,Newton,,,04/16/1921,01/13/2004,M,U.S. Representative,Democrat,NC,3,01/03/1961,01/03/1977,Presbyterian,White,Professional degree,Congressional Aide,Law,,,,Army Air Corps,,
Hicks,Floyd,Verne,,,05/29/1915,12/01/1992,M,U.S. Representative,Democrat,WA,6,01/04/1965,01/03/1977,Protestant,White,Professional degree,Education,Law,Sports,,,Army Air Corps,,
Hicks,Louise,Day,,,10/16/1923,10/21/2003,F,U.S. Representative,Democrat,MA,9,01/21/1971,01/03/1973,Roman Catholic,White,Professional degree,Law,,,,,Did not serve,,
Hillis,Elwood,Haynes,,,03/06/1926,,M,U.S. Representative,Republican,IN,5,01/21/1971,01/03/1987,Presbyterian,White,Professional degree,Law,,,,,Reserve,,
Hogan,Lawrence,Joseph,,,09/30/1928,,M,U.S. Representative,Republican,MD,5,01/03/1969,01/03/1975,Roman Catholic,White,Master's degree,Business or banking,Education,Law,Law Enforcement,,Did not serve,,
Holifield,Chester,Earl,,,12/03/1903,02/06/1995,M,U.S. Representative,Democrat,CA,19,01/03/1945,01/03/1975,Disciples of Christ,White,High School graduate,Business or banking,,,,,Army,Did not serve,
Hollings,Ernest,Frederick,,,01/01/1922,,M,U.S. Senator,Democrat,SC,,01/10/1967,01/03/2005,Lutheran,White,Professional degree,Law,,,,,Army,,
Horton,Frank,Jefferson,,,12/12/1919,08/30/2004,M,U.S. Representative,Republican,NY,36,01/09/1963,01/02/1973,Presbyterian,White,Professional degree,Law,,,,,Army,,
Hosmer,Craig,,,,05/06/1915,10/11/1982,M,U.S. Representative,Republican,CA,32,01/09/1963,01/03/1975,Episcopalian,White,Professional degree,Law,,,,,Navy,,
Howard,James,John,,,07/24/1927,03/25/1988,M,U.S. Representative,Democrat,NJ,3,01/04/1965,01/03/1989,Roman Catholic,White,Master's degree,Education,,,,,Navy,,
Hruska,Roman,Lee,,,08/16/1904,04/25/1999,M,U.S. Senator,Republican,NE,,11/08/1954,01/03/1977,Unitarian,White,Professional degree,Law,Public service/politics,,,,Air National Guard-Kentucky,Did not serve,Did not serve
Hughes,Harold,Everett,,,02/10/1922,10/23/1996,M,U.S. Senator,Democrat,IA,,01/03/1969,01/03/1975,Methodist,White,High School graduate,Business or banking,,,,,Army,,
Hull,William,Raleigh,Jr.,,04/17/1906,08/15/1977,M,U.S. Representative,Democrat,MO,6,01/05/1955,01/03/1973,Christian,White,High School graduate,Agriculture,Business or banking,,,,Did not serve,,
Humphrey,Hubert,Horatio,Jr.,,05/27/1911,01/13/1978,M,U.S. Senator,Democrat,MN,,01/03/1971,01/13/1978,Congregationalist,White,Master's degree,Education,Medicine,,,,Army Air Corps,Marine Corps,Marine Corps
Hungate,William,Leonard,,,12/24/1922,,M,U.S. Representative,Democrat,MO,9,11/03/1964,01/03/1977,Christian,White,Professional degree,Law,,,,,Army,Reserve,
Hunt,John,Edmund,,,11/25/1908,09/22/1989,M,U.S. Representative,Republican,NJ,1,01/10/1967,01/03/1975,Baptist,White,Bachelor's degree,Law Enforcement,,,,,Army,,
Hutchinson,J.,Edward,,,10/13/1914,07/22/1985,M,U.S. Representative,Republican,MI,4,01/09/1963,01/03/1977,Christian Scientist,White,Professional degree,Law,,,,,Army,,
Ichord,Richard,Howard,,,06/27/1926,12/25/1992,M,U.S. Representative,Democrat,MO,8,01/03/1961,01/03/1981,Baptist,White,Professional degree,Law,,,,,Navy Air Corps,,
Inouye,Daniel,Ken,,,09/07/1924,12/17/2012,M,U.S. Senator,Democrat,HI,AL,01/09/1963,12/17/2012,Methodist,Asian American,Professional degree,Law,,,,,Army,,
Jackson,Henry,Martin,,,05/31/1912,09/01/1983,M,U.S. Senator,Democrat,WA,,01/03/1953,09/01/1983,Presbyterian,White,Professional degree,Law,,,,,Did not serve,,
Jarman,John,,,,07/17/1915,01/15/1982,M,U.S. Representative,Democrat,OK,5,01/03/1951,01/03/1975,Presbyterian,White,Professional degree,Law,,,,,Army,,
Javits,Jacob,Koppel,,,05/18/1904,03/07/1986,M,U.S. Senator,Republican,NY,,01/03/1957,01/03/1981,Jewish,White,Professional degree,Acting/entertainer,Education,,,,Army,,
Johnson,Albert,Walter,,,04/17/1906,09/01/1998,M,U.S. Representative,Republican,PA,23,11/05/1963,01/03/1977,Protestant,White,Professional degree,Law,,,,,Did not serve,,
Johnson,Harold,Terry,,,12/02/1907,03/16/1988,M,U.S. Representative,Democrat,CA,2,01/07/1959,01/13/1975,Presbyterian,White,High School graduate,Labor leader,Public service/politics,,,,Did not serve,,
Jonas,Charles,Raper,,,12/09/1904,11/28/1988,M,U.S. Representative,Republican,NC,9,01/03/1969,01/03/1973,Methodist,White,Professional degree,Law,,,,,National Coast Guard-North Carolina,,
Jones,Edward,,,,04/20/1912,12/11/1999,M,U.S. Representative,Democrat,TN,8,03/25/1969,01/02/1973,Presbyterian,White,Bachelor's degree,Agriculture,,,,,Did not serve,,
Jones,Robert,Emmett,Jr.,,06/12/1912,06/04/1997,M,U.S. Representative,Democrat,AL,8,01/04/1965,01/02/1973,Methodist,White,Professional degree,Law,,,,,Navy,,
Jones,Walter,Beaman,Sr.,,08/19/1913,09/15/1992,M,U.S. Representative,Democrat,NC,1,02/10/1966,01/03/1993,Baptist,White,Bachelor's degree,Business or banking,,,,,Did not serve,,
Jordan,Benjamin,Everett,,,09/08/1896,03/15/1974,M,U.S. Senator,Democrat,NC,,05/05/1958,01/03/1973,Methodist,White,High School graduate,Business or banking,Education,,,,Army,,
Jordan,Leonard,Beck,,,05/15/1899,06/30/1983,M,U.S. Senator,Republican,ID,,08/07/1962,01/03/1973,Methodist,White,Bachelor's degree,Agriculture,Business or banking,Public service/politics,,,Army,,
Karth,Joseph,Edward,,,08/26/1922,05/29/2005,M,U.S. Representative,Democrat,MN,4,01/07/1959,01/03/1977,Presbyterian,White,High School graduate,Labor leader,Misc.,Public service/politics,,,Army,,
Kastenmeier,Robert,William,,,01/24/1924,03/20/2015,M,U.S. Representative,Democrat,WI,2,01/07/1959,01/03/1991,Not specified,White,Professional degree,Law,,,,,Army,,
Kazen,Abraham,,Jr.,,01/17/1919,11/29/1987,M,U.S. Representative,Democrat,TX,23,01/10/1967,01/03/1985,Roman Catholic,White,Professional degree,Law,,,,,Air Force,National Guard-New York,
Keating,William,John,,,03/30/1927,,M,U.S. Representative,Republican,OH,1,01/03/1971,01/03/1974,Roman Catholic,White,Professional degree,Law,,,,,Air Force Reserve,,
Kee,James,,,,04/15/1917,03/11/1989,M,U.S. Representative,Democrat,WV,5,01/04/1965,01/03/1973,Episcopalian,White,Bachelor's degree,Congressional Aide,Public service/politics,,,,Army Air Force,,
Keith,Hastings,,,,11/22/1915,07/19/2005,M,U.S. Representative,Republican,MA,12,01/09/1963,01/03/1973,Congregationalist,White,Bachelor's degree,Business or banking,Education,,,,Army,,
Kemp,Jack,French,,,07/13/1935,05/02/2009,M,U.S. Representative,Republican,NY,39,01/21/1971,01/02/1973,Presbyterian,White,Bachelor's degree,Sports,,,,,Army Reserve,,
Kennedy,Edward,Moore,,Ted,02/22/1932,08/25/2009,M,U.S. Senator,Democrat,MA,,01/09/1963,08/25/2009,Roman Catholic,White,Professional degree,Law,,,,,Army,,
King,Carleton,James,,,06/15/1904,11/19/1977,M,U.S. Representative,Republican,NY,30,01/09/1963,01/02/1973,Roman Catholic,White,Professional degree,Law,,,,,Did not serve,,
