Last,First,Middle,Suffix,Nickname,Born,Death,Sex,Position,Party,State,District,Start,End,Religion,Race,Educational Attainment,JobType1,JobType2,JobType3,JobType4,JobType5,Mil1,Mil2,Mil3
Diggs,Charles,Coles,Jr.,,12/02/1922,08/24/1998,M,U.S. Representative,Democrat,MI,13,01/05/1955,06/03/1980,Baptist,African American,Bachelor's degree,Misc.,,,,,Army,,
Dingell,John,David,Jr.,,07/08/1926,,M,U.S. Representative,Democrat,MI,15,12/13/1955,01/03/1965,Roman Catholic,White,Professional degree,Law,,,,,Army,,
Dirksen,Everett,McKinley,,,01/04/1896,09/07/1969,M,U.S. Senator,Republican,IL,,01/03/1951,09/07/1969,Reformed Church,White,Professional degree,Law,,,,,Army,,
Dixon,Henry,Aldous,,,06/29/1890,01/22/1967,M,U.S. Representative,Republican,UT,1,01/05/1955,01/03/1961,Mormon,White,Bachelor's degree,Business or banking,Education,,,,Did not serve,,
Dollinger,Isidore,,,,11/13/1903,01/30/2000,M,U.S. Representative,Democrat,NY,23,01/03/1953,12/31/1959,Not specified,White,Professional degree,Law,,,,,Did not serve,,
Donohue,Harold,Daniel,,,06/18/1901,11/04/1984,M,U.S. Representative,Democrat,MA,4,01/03/1947,01/02/1973,Roman Catholic,White,Professional degree,Law,,,,,Navy,,
Dooley,Edwin,Benedict,,,04/13/1905,01/25/1982,M,U.S. Representative,Republican,NY,26,01/03/1957,01/03/1963,Roman Catholic,White,Professional degree,Business or banking,Journalism,Misc.,,,Did not serve,,
Dorn,Francis,Edwin,,,04/18/1911,09/17/1987,M,U.S. Representative,Republican,NY,12,01/03/1953,01/03/1961,Roman Catholic,White,Professional degree,Law,,,,,Navy,,
Dorn,William,Jennings Bryan,,,04/14/1916,08/13/2005,M,U.S. Representative,Democrat,SC,3,01/03/1947,01/03/1975,Baptist,White,High School graduate,Agriculture,,,,,Army Air Force,,
Douglas,Paul,Howard,,,03/26/1892,09/24/1976,M,U.S. Senator,Democrat,IL,,01/03/1949,01/03/1967,Quaker,White,Doctorate degree,Acting/entertainer,Education,,,,Marine Corps,,
Dowdy,John,Vernard,,,02/11/1912,04/12/1995,M,U.S. Representative,Democrat,TX,7,01/03/1953,01/09/1967,Methodist,White,Unknown,Law,,,,,Did not serve,,
Doyle,Clyde,Gilman,,,07/11/1887,03/14/1963,M,U.S. Representative,Democrat,CA,23,01/03/1953,03/14/1963,Congregationalist,White,Professional degree,Law,,,,,Did not serve,,
Durham,Carl,Thomas,,,08/28/1892,04/29/1974,M,U.S. Representative,Democrat,NC,6,01/03/1945,01/03/1961,Baptist,White,High School graduate,Medicine,,,,,Navy,,
Dworshak,Henry,Clarence,,,08/29/1894,07/23/1962,M,U.S. Senator,Republican,ID,,11/05/1946,07/23/1962,Methodist,White,High School graduate,Journalism,Misc.,,,,Army,,
Dwyer,Florence,Price,,,07/04/1902,02/29/1976,F,U.S. Representative,Republican,NJ,6,01/03/1957,01/09/1967,Protestant,White,High School graduate,Business or banking,Public service/politics,,,,Did not serve,,
Eastland,James,O.,,,11/28/1904,02/19/1986,M,U.S. Senator,Democrat,MS,,01/06/1943,01/03/1979,Methodist,White,Professional degree,Agriculture,Law,,,,Did not serve,,
Eberharter,Herman,Peter,,,04/29/1892,09/09/1958,M,U.S. Representative,Democrat,PA,28,01/03/1953,09/09/1958,Not specified,White,Professional degree,Law,,,,,Army,,
Edmondson,Edmond,Augustus,,,04/07/1919,12/08/1990,M,U.S. Representative,Democrat,OK,2,01/03/1953,01/03/1973,Presbyterian,White,Professional degree,Law,Law Enforcement,,,,Navy,,
Ellender,Allen,Joseph,,,09/24/1890,07/27/1972,M,U.S. Senator,Democrat,LA,,01/06/1943,07/27/1972,Presbyterian,White,Professional degree,Law,,,,,Army,,
Elliott,Carl,Atwood,,,12/20/1913,01/09/1999,M,U.S. Representative,Democrat,AL,7,01/03/1949,01/08/1963,Methodist,White,Professional degree,Law,,,,,Army,,
Engle,Clair,,,,09/21/1911,07/30/1964,M,U.S. Representative,Democrat,CA,2,01/03/1945,01/03/1959,Methodist,White,Professional degree,Law,,,,,Did not serve,,
Ervin,Samuel,James,Jr.,,09/27/1896,04/23/1985,M,U.S. Senator,Democrat,NC,,06/05/1954,12/31/1974,Presbyterian,White,Professional degree,Law,,,,,Army,,
Everett,Robert,Ashton,,,02/24/1915,01/26/1969,M,U.S. Representative,Democrat,TN,8,02/10/1958,01/26/1969,Presbyterian,White,Bachelor's degree,Congressional Aide,Public service/politics,,,,Army,,
Evins,Joseph,Landon,,,10/24/1910,03/31/1984,M,U.S. Representative,Democrat,TN,4,01/03/1953,01/03/1977,Church of Christ,White,Professional degree,Law,,,,,Army,,
Fallon,George,Hyde,,,07/24/1902,03/21/1980,M,U.S. Representative,Democrat,MD,4,01/03/1945,01/03/1972,Roman Catholic,White,High School graduate,Business or banking,,,,,Did not serve,,
Farbstein,Leonard,,,,10/12/1902,11/09/1993,M,U.S. Representative,Democrat,NY,19,01/03/1957,01/03/1972,Jewish,White,Professional degree,Law,,,,,Coast Guard Reserve,,
Fascell,Dante,Bruno,,,03/09/1917,11/28/1998,M,U.S. Representative,Democrat,FL,4,01/05/1955,01/09/1967,Protestant,White,Professional degree,Law,,,,,Army,,
Feighan,Michael,Aloysius,,,02/16/1905,03/19/1992,M,U.S. Representative,Democrat,OH,20,01/03/1945,01/03/1971,Roman Catholic,White,Professional degree,Law,,,,,Did not serve,,
Fenton,Ivor,David,,,08/03/1889,10/23/1986,M,U.S. Representative,Republican,PA,12,01/03/1945,01/03/1963,Congregationalist,White,Professional degree,Medicine,,,,,Army Medical Corps,,
Fino,Paul,Albert,,,12/15/1913,,M,U.S. Representative,Republican,NY,25,01/03/1953,01/08/1963,Roman Catholic,White,Professional degree,Law,,,,,Did not serve,,
Fisher,Ovie,Clark,,,11/22/1903,12/09/1994,M,U.S. Representative,Democrat,TX,21,01/03/1945,01/03/1975,Church of Christ,White,Professional degree,Acting/entertainer,Agriculture,Law,,,Did not serve,Navy,Navy
Flanders,Ralph,Edward,,,09/28/1880,02/19/1970,M,U.S. Senator,Republican,VT,,01/03/1947,01/03/1959,Not specified,White,High School graduate,Acting/entertainer,Business or banking,,,,Did not serve,,
Flood,Daniel,John,,,11/26/1903,05/28/1994,M,U.S. Representative,Democrat,PA,11,01/03/1955,01/31/1980,Roman Catholic,White,Professional degree,Law,Public service/politics,,,,Did not serve,Navy,Navy
Flynt,John,James,Jr.,,11/08/1914,,M,U.S. Representative,Democrat,GA,4,01/05/1955,01/03/1965,Methodist,White,Professional degree,Law,,,,,Army,,
Fogarty,John,Edward,,,03/23/1913,01/10/1967,M,U.S. Representative,Democrat,RI,2,01/03/1945,01/10/1967,Roman Catholic,White,High School graduate,Construction/building trades,,,,,Navy,,
Forand,Aime,Joseph,,,05/23/1895,01/18/1972,M,U.S. Representative,Democrat,RI,1,01/03/1945,01/03/1961,Roman Catholic,White,High School graduate,Congressional Aide,Journalism,,,,Motor Transport Corps,,
Ford,Gerald,Rudolph,Jr.,,07/14/1913,12/26/2006,M,U.S. Representative,Republican,MI,5,01/03/1949,12/06/1973,Episcopalian,White,Professional degree,Law,,,,,Navy,,
Forrester,Elijah,Lewis,,,08/16/1896,03/19/1970,M,U.S. Representative,Democrat,GA,3,01/03/1951,01/03/1965,Baptist,White,High School graduate,Law,,,,,Army,,
Fountain,Lawrence,H.,,,04/23/1913,10/10/2002,M,U.S. Representative,Democrat,NC,2,01/03/1953,01/03/1983,Presbyterian,White,Professional degree,Congressional Aide,Law,,,,Army,,
Frazier,James,Beriah,Jr.,,06/23/1890,10/30/1978,M,U.S. Representative,Democrat,TN,3,01/03/1949,01/03/1963,Methodist,White,Professional degree,Law,,,,,Army,,
Frear,Joseph,Allen,Jr.,,03/07/1903,01/15/1993,M,U.S. Senator,Democrat,DE,,01/03/1949,01/03/1961,Congregationalist,White,Bachelor's degree,Business or banking,,,,,Army,,
Frelinghuysen,Peter,Hood Ballantine,Jr.,,01/17/1916,05/23/2011,M,U.S. Representative,Republican,NJ,5,01/03/1953,01/03/1975,Episcopalian,White,Professional degree,Business or banking,Law,,,,Navy,,
Friedel,Samuel,Nathaniel,,,04/18/1898,03/21/1979,M,U.S. Representative,Democrat,MD,7,01/03/1953,01/03/1972,Jewish,White,High School graduate,Business or banking,,,,,Did not serve,,
Fulbright,James,William,,,04/09/1905,02/09/1995,M,U.S. Senator,Democrat,AR,,01/03/1945,01/03/1975,Disciples of Christ,White,Professional degree,Agriculture,Business or banking,Education,Law,,Did not serve,,
Fulton,James,Grove,,,03/01/1903,10/06/1971,M,U.S. Representative,Republican,PA,27,01/03/1953,01/03/1973,Presbyterian,White,Professional degree,Agriculture,Journalism,Law,,,Navy Reserve,,
Garmatz,Edward,Alexander,,,02/07/1903,07/22/1986,M,U.S. Representative,Democrat,MD,3,07/24/1947,01/03/1973,Evangelical,White,High School graduate,Business or banking,Law Enforcement,,,,Air National Guard,Did not serve,Did not serve
Gary,Julian,Vaughan,,,02/25/1892,09/06/1973,M,U.S. Representative,Democrat,VA,3,01/03/1945,01/03/1965,Baptist,White,Professional degree,Education,Law,,,,Army,,
Gathings,Ezekiel,Candler,,,11/10/1903,05/02/1979,M,U.S. Representative,Democrat,AR,1,01/03/1945,01/03/1969,Baptist,White,Professional degree,Law,,,,,Did not serve,,
Gavin,Leon,Harry,,,02/25/1893,09/15/1963,M,U.S. Representative,Republican,PA,23,01/03/1953,09/15/1963,Episcopalian,White,Unknown,Public service/politics,,,,,Army,,
George,Myron,Virgil,,,01/06/1900,04/11/1972,M,U.S. Representative,Republican,KS,3,11/27/1950,01/03/1959,Methodist,White,High School graduate,Business or banking,Public service/politics,,,,Army,,
Glenn,Milton,Willits,,,06/18/1903,12/14/1967,M,U.S. Representative,Republican,NJ,2,01/07/1958,01/03/1965,Presbyterian,White,Professional degree,Law,Public service/politics,,,,Navy,,
Goldwater,Barry,Morris,,,01/01/1909,05/29/1998,M,U.S. Senator,Republican,AZ,,01/03/1953,01/03/1965,Episcopalian,White,High School graduate,Business or banking,,,,,Army Air Corps,,
Gordon,Thomas,Sylvy,,,12/17/1893,01/22/1959,M,U.S. Representative,Democrat,IL,8,01/03/1945,01/03/1959,Not specified,White,Bachelor's degree,Business or banking,Public service/politics,,,,Did not serve,,
Gore,Albert,Arnold,Sr.,,12/26/1907,12/05/1998,M,U.S. Senator,Democrat,TN,,01/03/1953,01/03/1971,Baptist,White,Professional degree,Education,,,,,Army,,
Granahan,Kathryn,Elizabeth,,,12/07/1906,07/10/1979,F,U.S. Representative,Democrat,PA,2,01/03/1957,01/03/1963,Roman Catholic,White,Bachelor's degree,Public service/politics,,,,,Did not serve,,
Grant,George,McInvale,,,07/11/1897,11/04/1982,M,U.S. Representative,Democrat,AL,2,01/03/1945,01/08/1963,Methodist,White,Professional degree,Law,,,,,Army,,
Green,Edith,S.,,,01/17/1910,04/21/1987,F,U.S. Representative,Democrat,OR,3,01/05/1955,01/03/1975,Disciples of Christ,White,Bachelor's degree,Education,Misc.,,,,Did not serve,,
Green,Theodore,Francis,,,10/02/1867,05/19/1966,M,U.S. Senator,Democrat,RI,,01/06/1943,01/03/1961,Baptist,White,Master's degree,Education,Law,,,,Army,,
Green,William,Joseph,Jr.,,03/05/1910,12/21/1963,M,U.S. Representative,Democrat,PA,5,01/03/1949,12/21/1963,Roman Catholic,White,High School graduate,Business or banking,,,,,Army,,
Gregory,Noble,Jones,,,08/30/1897,09/26/1971,M,U.S. Representative,Democrat,KY,1,01/03/1945,01/03/1959,Presbyterian,White,Bachelor's degree,Business or banking,,,,,Did not serve,,
Griffin,Robert,Paul,,,11/06/1923,04/16/2015,M,U.S. Representative,Republican,MI,9,01/03/1957,05/10/1966,Congregationalist,White,Professional degree,Law,,,,,Army,,
Griffiths,Martha,Wright,,,01/29/1912,04/22/2003,F,U.S. Representative,Democrat,MI,17,01/05/1955,01/03/1975,Protestant,White,Professional degree,Law,,,,,Did not serve,,
Gross,Harold,Royce,,,06/30/1899,09/22/1987,M,U.S. Representative,Republican,IA,3,01/03/1949,01/03/1975,Presbyterian,White,High School graduate,Journalism,,,,,Army,First Iowa Field Artillery,
Gubser,Charles,Samuel,,,02/01/1916,,M,U.S. Representative,Republican,CA,10,01/03/1953,01/03/1975,Presbyterian,White,Bachelor's degree,Agriculture,Education,,,,Did not serve,,
Gwinn,Ralph,Waldo,,,03/29/1884,02/27/1962,M,U.S. Representative,Republican,NY,27,01/03/1945,01/03/1959,Reformed Church,White,Professional degree,Acting/entertainer,Agriculture,Law,,,Did not serve,,
Hagen,Harlan,Francis,,,10/08/1914,11/25/1990,M,U.S. Representative,Democrat,CA,14,01/03/1953,01/08/1963,Protestant,White,Professional degree,Law,,,,,Army,,
Hale,Robert,,,,11/29/1889,11/30/1976,M,U.S. Representative,Republican,ME,1,01/03/1945,01/03/1959,Not specified,White,Master's degree,Law,,,,,Army,,
Haley,James,Andrew,,,01/04/1899,08/06/1981,M,U.S. Representative,Democrat,FL,7,01/03/1953,01/02/1973,Methodist,White,High School graduate,Acting/entertainer,Journalism,,,,Army,,
Halleck,Charles,Abraham,,,08/22/1900,03/03/1986,M,U.S. Representative,Republican,IN,2,01/03/1945,01/03/1969,Methodist,White,Professional degree,Law,,,,,Army,,
Harden,Cecil,Murray,,,11/21/1894,12/05/1984,F,U.S. Representative,Republican,IN,6,01/03/1949,01/03/1959,Presbyterian,White,High School graduate,Education,,,,,Did not serve,,
Hardy,Porter,,Jr.,,06/01/1903,04/19/1995,M,U.S. Representative,Democrat,VA,2,01/03/1947,01/03/1969,Methodist,White,Professional degree,Agriculture,Business or banking,,,,Did not serve,Navy,Navy
Harris,Oren,,,,12/20/1903,02/05/1997,M,U.S. Representative,Democrat,AR,4,01/03/1953,02/02/1966,Baptist,White,Professional degree,Law,,,,,Did not serve,,
Harrison,Burr,Powell,,,07/02/1904,12/29/1973,M,U.S. Representative,Democrat,VA,7,01/03/1947,01/03/1963,Episcopalian,White,Professional degree,Law,,,,,Did not serve,,
Harrison,Robert,Dinsmore,,,01/26/1897,01/26/1977,M,U.S. Representative,Republican,NE,3,12/04/1951,01/03/1959,Methodist,White,Master's degree,Business or banking,Education,,,,Army Engineers,,
Harrison,William,Henry,,,08/10/1896,10/08/1990,M,U.S. Representative,Republican,WY,AL,01/03/1951,01/03/1969,Unitarian,White,High School graduate,Law,Public service/politics,,,,Army,,
Harvey,Ralph,,,,08/09/1901,11/07/1991,M,U.S. Representative,Republican,IN,10,11/04/1947,01/03/1959,Christian,White,Bachelor's degree,Agriculture,Education,,,,Did not serve,,
Haskell,Harry,Garner,Jr.,,05/27/1921,,M,U.S. Representative,Republican,DE,AL,01/03/1957,01/03/1959,Presbyterian,White,High School graduate,Misc.,Public service/politics,,,,Coast Guard,,
Hayden,Carl,Trumbull,,,10/02/1877,01/25/1972,M,U.S. Senator,Democrat,AZ,,01/03/1945,01/03/1969,Episcopalian,White,High School graduate,Business or banking,Law Enforcement,,,,Army,,
Hays,Lawrence,Brooks,,,08/09/1898,10/11/1981,M,U.S. Representative,Democrat,AR,5,01/03/1945,01/03/1959,Baptist,White,Professional degree,Education,Law,Public service/politics,,,Army,,
Hays,Wayne,Levere,,,05/13/1911,02/10/1989,M,U.S. Representative,Democrat,OH,18,01/03/1949,01/03/1977,Presbyterian,White,Bachelor's degree,Agriculture,Education,,,,Army,,
Healey,James,Christopher,,,12/24/1909,12/16/1981,M,U.S. Representative,Democrat,NY,22,02/20/1956,01/08/1963,Roman Catholic,White,Professional degree,Law,,,,,Navy,,
Hebert,Felix,Edward,,,10/21/1901,12/14/1969,M,U.S. Representative,Democrat,LA,1,01/03/1945,01/03/1977,Roman Catholic,White,High School graduate,Journalism,Public service/politics,,,,Did not serve,,
Hemphill,Robert,Witherspoon,,,05/10/1915,12/25/1983,M,U.S. Representative,Democrat,SC,5,01/03/1957,05/01/1964,Presbyterian,White,Professional degree,Law,,,,,Air Force,,
Henderson,John,Earl,,,01/04/1917,12/03/1994,M,U.S. Representative,Republican,OH,15,01/05/1955,01/03/1961,Methodist,White,Professional degree,Agriculture,Law,,,,Army,,
Hennings,Thomas,Carey,Jr.,,06/25/1903,09/13/1960,M,U.S. Senator,Democrat,MO,,01/03/1951,09/13/1960,Presbyterian,White,Professional degree,Law,,,,,Navy Reserve,,
Herlong,Albert,Sydney,Jr.,,02/14/1909,12/27/1995,M,U.S. Representative,Democrat,FL,5,01/03/1949,01/09/1967,Methodist,White,Bachelor's degree,Law,,,,,Army,,
Heselton,John,Walter,,,03/17/1900,08/19/1962,M,U.S. Representative,Republican,MA,1,01/03/1945,01/03/1959,Not specified,White,Bachelor's degree,Business or banking,Law,,,,Army,,
Hess,William,Eniel,,,02/13/1898,07/14/1986,M,U.S. Representative,Republican,OH,2,01/03/1945,01/03/1961,Protestant,White,Bachelor's degree,Law,,,,,Army,,
Hickenlooper,Bourke,Blackemore,,,07/21/1896,09/04/1971,M,U.S. Senator,Republican,IA,,01/03/1945,01/03/1969,Methodist,White,Professional degree,Law,,,,,Army,,
Hiestand,Edgar,Willard,,,12/03/1888,08/19/1970,M,U.S. Representative,Republican,CA,21,01/03/1953,01/03/1963,Congregationalist,White,Bachelor's degree,Business or banking,,,,,Army General Staff,,
Hill,Joseph,Lister,,,12/29/1894,12/21/1984,M,U.S. Senator,Democrat,AL,,01/03/1945,01/03/1969,Methodist,White,Professional degree,Law,,,,,Army,,
Hill,William,Silas,,,01/20/1886,08/28/1972,M,U.S. Representative,Republican,CO,2,01/03/1945,01/03/1959,Presbyterian,White,High School graduate,Business or banking,Education,,,,Air Force,Did not serve,Did not serve
Hillings,Patrick,Jerome,,,02/19/1923,07/20/1994,M,U.S. Representative,Republican,CA,25,01/03/1953,01/03/1959,Not specified,White,Professional degree,Law,,,,,Army,,
Hoblitzell,John,Dempsey,Jr.,,12/30/1912,01/06/1962,M,U.S. Senator,Republican,WV,,01/27/1958,11/04/1958,Not specified,White,Bachelor's degree,Business or banking,Public service/politics,,,,Navy Reserve,,
Hoeven,Charles,Bernard,,,03/30/1895,11/09/1980,M,U.S. Representative,Republican,IA,8,01/03/1945,01/08/1963,Presbyterian,White,Professional degree,Law,,,,,Army,,
Hoffman,Clare,Eugene,,,09/10/1875,11/03/1967,M,U.S. Representative,Republican,MI,4,01/03/1945,01/03/1963,Lutheran,White,Professional degree,Law,,,,,Did not serve,,
Holifield,Chester,Earl,,,12/03/1903,02/06/1995,M,U.S. Representative,Democrat,CA,19,01/03/1945,01/03/1975,Disciples of Christ,White,High School graduate,Business or banking,,,,,Army,Did not serve,
Holland,Elmer,Joseph,,,01/08/1894,08/09/1968,M,U.S. Representative,Democrat,PA,30,01/24/1956,01/08/1963,Roman Catholic,White,Unknown,Business or banking,Public service/politics,,,,Army,,
Holland,Spessard,Lindsey,,,07/10/1892,11/06/1971,M,U.S. Senator,Democrat,FL,,09/25/1946,01/02/1971,Methodist,White,Professional degree,Education,Law,,,,Army,,
Holmes,Otis,Halbert,,,02/22/1902,07/27/1977,M,U.S. Representative,Republican,WA,4,01/03/1945,01/03/1959,Not specified,White,Master's degree,Business or banking,Education,,,,Did not serve,Marine Corps,Marine Corps
Holt,Joseph,Franklin,III,,07/06/1924,07/14/1997,M,U.S. Representative,Republican,CA,22,01/03/1953,01/03/1961,Methodist,White,Bachelor's degree,Business or banking,Public service/politics,,,,Marine Corps,,
Holtzman,Lester,,,,06/01/1913,11/12/2002,M,U.S. Representative,Democrat,NY,6,01/03/1953,12/31/1961,Jewish,White,Professional degree,Law,,,,,Did not serve,,
Horan,Walter,Franklin,,,10/15/1898,12/19/1966,M,U.S. Representative,Republican,WA,5,01/03/1945,01/03/1965,Presbyterian,White,Bachelor's degree,Agriculture,,,,,Navy,,
Hosmer,Craig,,,,05/06/1915,10/11/1982,M,U.S. Representative,Republican,CA,18,01/03/1953,01/08/1963,Episcopalian,White,Professional degree,Law,,,,,Navy,,
Hruska,Roman,Lee,,,08/16/1904,04/25/1999,M,U.S. Senator,Republican,NE,,11/08/1954,01/03/1977,Unitarian,White,Professional degree,Law,Public service/politics,,,,Air National Guard-Kentucky,Did not serve,Did not serve
Huddleston,George,,Jr.,,03/19/1920,09/14/1971,M,U.S. Representative,Democrat,AL,9,01/05/1955,01/08/1963,Episcopalian,White,Professional degree,Law,,,,,Navy,,
Hull,William,Raleigh,Jr.,,04/17/1906,08/15/1977,M,U.S. Representative,Democrat,MO,6,01/05/1955,01/03/1973,Christian,White,High School graduate,Agriculture,Business or banking,,,,Did not serve,,
Humphrey,Hubert,Horatio,Jr.,,05/27/1911,01/13/1978,M,U.S. Senator,Democrat,MN,,01/03/1949,12/29/1964,Congregationalist,White,Master's degree,Education,Medicine,,,,Army Air Corps,Marine Corps,Marine Corps
Humphreys,Robert,,,,08/20/1893,12/31/1977,M,U.S. Senator,Democrat,KY,,06/25/1956,11/06/1956,Not specified,White,Bachelor's degree,Medicine,Public service/politics,,,,Army,,
Hyde,DeWitt,Stephen,,,03/21/1909,04/25/1986,M,U.S. Representative,Republican,MD,6,01/03/1953,01/03/1959,Not specified,White,Professional degree,Education,Law,,,,Navy,,
Ikard,Frank,Neville,,,01/30/1914,05/01/1991,M,U.S. Representative,Democrat,TX,13,01/03/1951,12/15/1961,Episcopalian,White,Professional degree,Law,,,,,Army,,
Ives,Irving,McNeil,,,01/24/1896,02/24/1962,M,U.S. Senator,Republican,NY,,01/03/1947,01/03/1959,Presbyterian,White,Professional degree,Business or banking,,,,,Army,,
Jackson,Donald,Lester,,,01/23/1910,05/27/1981,M,U.S. Representative,Republican,CA,16,01/03/1947,01/03/1961,Congregationalist,White,High School graduate,Congressional Aide,Public service/politics,,,,Marine Corps,,
Jackson,Henry,Martin,,,05/31/1912,09/01/1983,M,U.S. Senator,Democrat,WA,,01/03/1953,09/01/1983,Presbyterian,White,Professional degree,Law,,,,,Did not serve,,
James,Benjamin,Franklin,,,08/01/1885,01/26/1961,M,U.S. Representative,Republican,PA,7,01/03/1949,01/03/1959,Not specified,White,High School graduate,Public service/politics,,,,,Army,,
Jarman,John,,,,07/17/1915,01/15/1982,M,U.S. Representative,Democrat,OK,5,01/03/1951,01/03/1975,Presbyterian,White,Professional degree,Law,,,,,Army,,
Javits,Jacob,Koppel,,,05/18/1904,03/07/1986,M,U.S. Senator,Republican,NY,,01/03/1957,01/03/1981,Jewish,White,Professional degree,Acting/entertainer,Education,,,,Army,,
Jenkins,Thomas,Albert,,,10/28/1880,12/21/1959,M,U.S. Representative,Republican,OH,10,01/03/1945,01/03/1959,Not specified,White,Professional degree,Law,,,,,Did not serve,,
Jenner,William,Ezra,,,07/21/1908,03/09/1985,M,U.S. Senator,Republican,IN,,01/03/1947,01/03/1959,Methodist,White,Professional degree,Law,,,,,Army Air Corps,,
Jennings,William,Pat,,,08/20/1919,08/02/1994,M,U.S. Representative,Democrat,VA,9,01/05/1955,01/03/1967,Methodist,White,Bachelor's degree,Agriculture,Business or banking,Education,,,Army,Army National Guard,Army National Guard
Jensen,Benton,Franklin,,,12/16/1892,02/05/1970,M,U.S. Representative,Republican,IA,7,01/03/1945,01/03/1965,Lutheran,White,High School graduate,Business or banking,,,,,Army,,
Johansen,August,Edgar,,,07/21/1905,04/16/1995,M,U.S. Representative,Republican,MI,3,01/05/1955,01/03/1965,Congregationalist,White,Doctorate degree,Clergy,Congressional Aide,Education,Journalism,,Did not serve,,
Johnson,Lester,Roland,,,06/16/1901,07/24/1975,M,U.S. Representative,Democrat,WI,9,01/06/1954,01/03/1965,Lutheran,White,Professional degree,Business or banking,Law,,,,Did not serve,,
Johnson,Lyndon,Baines,,,08/27/1908,01/22/1973,M,U.S. Senator,Democrat,TX,,01/03/1949,01/03/1961,Disciples of Christ,White,Bachelor's degree,Congressional Aide,Education,,,,Navy,,
Johnston,Olin,DeWitt Talmadge,,,11/18/1896,04/18/1965,M,U.S. Senator,Democrat,SC,,01/03/1945,04/18/1965,Baptist,White,Professional degree,Law,,,,,Army,,
Jonas,Charles,Raper,,,12/09/1904,11/28/1988,M,U.S. Representative,Republican,NC,10,01/03/1953,01/08/1963,Methodist,White,Professional degree,Law,,,,,National Coast Guard-North Carolina,,
Jones,Paul,Caruthers,,,03/12/1901,02/10/1981,M,U.S. Representative,Democrat,MO,10,12/31/1948,01/03/1969,Disciples of Christ,White,Professional degree,Misc.,Public service/politics,,,,State Guard-Missouri,,
Jones,Robert,Emmett,Jr.,,06/12/1912,06/04/1997,M,U.S. Representative,Democrat,AL,8,02/05/1947,01/08/1963,Methodist,White,Professional degree,Law,,,,,Navy,,
Jordan,Benjamin,Everett,,,09/08/1896,03/15/1974,M,U.S. Senator,Democrat,NC,,05/05/1958,01/03/1973,Methodist,White,High School graduate,Business or banking,Education,,,,Army,,
Judd,Walter,Henry,,,09/25/1898,02/13/1994,M,U.S. Representative,Republican,MN,5,01/03/1945,01/03/1963,Congregationalist,White,Professional degree,Education,Medicine,,,,Army,,
Karsten,Frank,Melvin,,,01/07/1913,05/14/1992,M,U.S. Representative,Democrat,MO,1,01/03/1953,01/03/1969,Episcopalian,White,Professional degree,Congressional Aide,Law,,,,Did not serve,,
Kean,Robert,Winthrop,,,09/28/1893,09/21/1980,M,U.S. Representative,Republican,NJ,12,01/03/1945,01/03/1959,Not specified,White,Bachelor's degree,Business or banking,,,,,Army,,
Kearney,Bernard,William,,,05/23/1889,06/03/1976,M,U.S. Representative,Republican,NY,32,01/03/1953,01/03/1959,Not specified,White,Professional degree,Law,Military,,,,National Guard-New York,,
Kearns,Carroll,Dudley,,,05/07/1900,06/11/1976,F,U.S. Representative,Republican,PA,24,01/03/1953,01/03/1963,Lutheran,White,Master's degree,Acting/entertainer,Business or banking,Education,,,Did not serve,,
Keating,Kenneth,Barnard,,,05/18/1900,05/05/1975,M,U.S. Representative,Republican,NY,38,01/03/1953,01/02/1959,Presbyterian,White,Professional degree,Law,,,,,Army,Navy,
Kee,Maude,Elizabeth,,,06/07/1895,02/16/1975,F,U.S. Representative,Democrat,WV,5,07/17/1951,01/03/1965,Episcopalian,White,Bachelor's degree,Acting/entertainer,Congressional Aide,,,,Did not serve,,
Keeney,Russell,Watson,,,12/29/1897,01/11/1958,M,U.S. Representative,Republican,IL,14,01/03/1957,01/11/1958,Not specified,White,Professional degree,Law,,,,,Army,,
Kefauver,Carey,Estes,,,07/26/1903,08/10/1963,M,U.S. Senator,Democrat,TN,,01/03/1949,08/10/1963,Baptist,White,Professional degree,Law,Public service/politics,,,,Did not serve,,
Kelley,Augustine,Bernard,,,07/09/1883,11/20/1957,M,U.S. Representative,Democrat,PA,21,01/03/1953,11/20/1957,Not specified,White,High School graduate,Business or banking,,,,,US Military Academy,,
Kelly,Edna,Flannery,,,08/20/1906,12/14/1997,F,U.S. Representative,Democrat,NY,10,11/08/1949,01/08/1963,Roman Catholic,White,Bachelor's degree,Public service/politics,,,,,Did not serve,,
Kennedy,John,Fitzgerald,,,05/29/1917,11/22/1963,M,U.S. Senator,Democrat,MA,,01/03/1953,12/22/1960,Roman Catholic,White,Bachelor's degree,Acting/entertainer,Public service/politics,,,,Navy,,
Keogh,Eugene,James,,,08/30/1907,05/26/1989,M,U.S. Representative,Democrat,NY,9,01/03/1945,01/08/1963,Roman Catholic,White,Professional degree,Education,Law,,,,Did not serve,,
Kerr,Robert,Samuel,,,09/11/1896,01/01/1963,M,U.S. Senator,Democrat,OK,,01/03/1949,01/01/1963,Baptist,White,High School graduate,Business or banking,Law,,,,Army,,
Kilburn,Clarence,Evans,,,04/13/1893,05/20/1975,M,U.S. Representative,Republican,NY,33,01/03/1953,01/08/1963,Methodist,White,Bachelor's degree,Business or banking,,,,,Army,,
