Last,First,Middle,Suffix,Nickname,Born,Death,Sex,Position,Party,State,District,Start,End,Religion,Race,Educational Attainment,JobType1,JobType2,JobType3,JobType4,JobType5,Mil1,Mil2,Mil3
Duncan,John,J.,Jr.,"Jimmy, Jr.",07/21/1947,,M,U.S. Representative,Republican,TN,2,01/03/1989,01/03/2019,Presbyterian,White,Professional degree,Law,,,,,Army National Guard,,
Dunn,Jennifer,,,,07/29/1941,09/05/2007,F,U.S. Representative,Republican,WA,8,01/05/1993,01/03/2005,Episcopalian,White,Bachelor's degree,Public service/politics,,,,,Did not serve,,
Durbin,Richard,Joseph,,,11/21/1944,,M,U.S. Senator,Democrat,IL,,01/07/1997,01/03/2021,Roman Catholic,White,Bachelor's degree,Law,,,,,Did not serve,,
Edwards,John,,,,06/10/1953,,M,U.S. Senator,Democrat,NC,,01/03/1999,01/03/2005,Methodist,White,Professional degree,Law,,,,,Did not serve,,
Edwards,Thomas,Chester,,Chet,11/24/1951,,M,U.S. Representative,Democrat,TX,11,01/03/1991,01/03/2005,Methodist,White,Master's degree,Business or banking,Misc.,,,,Did not serve,,
Ehlers,Vernon,J.,,,02/06/1934,08/15/2017,M,U.S. Representative,Republican,MI,3,12/07/1993,01/03/2011,Christian,White,Doctorate degree,Education,Medicine,,,,Did not serve,,
Emanuel,Rahm,,,,11/29/1959,,M,U.S. Representative,Democrat,IL,5,01/03/2003,01/05/2009,Jewish,White,Master's degree,Congressional Aide,,,,,Did not serve,,
Emerson,Jo Ann,,,,09/16/1950,,F,U.S. Representative,Republican,MO,8,01/08/1997,01/22/2013,Presbyterian,White,Bachelor's degree,Public service/politics,,,,,Did not serve,,
Engel,Eliot,L.,,,02/18/1947,,M,U.S. Representative,Democrat,NY,17,01/05/1993,01/03/2013,Jewish,White,Professional degree,Education,Public service/politics,,,,Did not serve,,
English,Philip,S.,,Phil,06/20/1956,,M,U.S. Representative,Republican,PA,3,01/03/2003,01/05/2009,Roman Catholic,White,Bachelor's degree,Public service/politics,,,,,Did not serve,,
Ensign,John,Eric,,,03/25/1958,,M,U.S. Senator,Republican,NV,,01/03/2001,05/03/2011,Christian,White,Professional degree,Business or banking,Medicine,,,,Did not serve,,
Enzi,Michael,B.,,,02/01/1944,,M,U.S. Senator,Republican,WY,,01/07/1997,01/03/2021,Presbyterian,White,Master's degree,Business or banking,,,,,Air National Guard-Wyoming,,
Eshoo,Anna,G.,,,12/13/1942,,F,U.S. Representative,Democrat,CA,14,01/05/1993,01/03/2013,Roman Catholic,White,Associate degree,Public service/politics,,,,,Did not serve,,
Etheridge,Bobby,R.,,Bob,08/07/1941,,M,U.S. Representative,Democrat,NC,2,01/07/1997,01/03/2011,Presbyterian,White,Bachelor's degree,Agriculture,Business or banking,Public service/politics,,,Army,,
Evans,Lane,Allen,,,08/04/1951,,M,U.S. Representative,Democrat,IL,17,01/03/1983,01/03/2007,Roman Catholic,White,Professional degree,Law,,,,,Marine Corps,,
Everett,Terry,,,,02/15/1937,,M,U.S. Representative,Republican,AL,2,01/05/1993,01/05/2009,Baptist,White,High School graduate,Agriculture,Business or banking,Journalism,Real Estate,,Air Force,,
Farr,Sam,,,,07/04/1941,,M,U.S. Representative,Democrat,CA,17,06/08/1993,01/03/2013,Episcopalian,White,Bachelor's degree,Public service/politics,,,,,Did not serve,,
Fattah,Chaka,,,,11/21/1956,,M,U.S. Representative,Democrat,PA,2,01/04/1995,06/23/2016,Baptist,African American,Master's degree,Public service/politics,,,,,Did not serve,,
Feeney,Thomas,C.,III,,05/21/1958,,M,U.S. Representative,Republican,FL,24,01/03/2003,01/05/2009,Presbyterian,White,Professional degree,Law,,,,,Did not serve,,
Feingold,Russell,D.,,,03/02/1953,,M,U.S. Senator,Democrat,WI,,01/05/1993,01/03/2011,Jewish,White,Professional degree,Law,,,,,Did not serve,,
Feinstein,Dianne,,,,06/22/1933,,F,U.S. Senator,Democrat,CA,,01/05/1993,01/03/2019,Jewish,White,Bachelor's degree,Public service/politics,,,,,Did not serve,,
Ferguson,Mike,,,,06/22/1970,,M,U.S. Representative,Republican,NJ,7,01/03/2001,01/05/2009,Roman Catholic,White,Master's degree,Education,,,,,Did not serve,,
Filner,Bob,,,,09/04/1942,,M,U.S. Representative,Democrat,CA,51,01/03/2003,12/03/2012,Jewish,White,Doctorate degree,Education,Public service/politics,,,,Did not serve,,
Fitzgerald,Peter,Gosselin,,,10/20/1960,,M,U.S. Senator,Republican,IL,,01/03/1999,01/03/2005,Roman Catholic,White,Professional degree,Law,,,,,Did not serve,,
Flake,Jeff,,,,12/31/1962,,M,U.S. Representative,Republican,AZ,6,01/03/2003,01/03/2013,Mormon,White,Master's degree,Public service/politics,,,,,Did not serve,,
Fletcher,Ernest,L.,,,11/12/1952,,M,U.S. Representative,Republican,KY,6,01/03/1999,12/08/2003,Baptist,White,Professional degree,Medicine,,,,,U.S. Air Force,,
Foley,Mark,,,,09/08/1954,,M,U.S. Representative,Republican,FL,16,01/04/1995,09/29/2006,Roman Catholic,White,High School graduate,Misc.,Real Estate,,,,Did not serve,,
Forbes,J.,Randy,,Randy,02/17/1952,,M,U.S. Representative,Republican,VA,4,06/19/2001,01/03/2017,Baptist,White,Professional degree,Law,,,,,Did not serve,,
Ford,Harold,E.,Jr.,,05/11/1970,,M,U.S. Representative,Democrat,TN,9,01/07/1997,01/03/2007,Baptist,African American,Professional degree,Business or banking,Law,,,,Did not serve,,
Fossella,Vito,J.,,,03/09/1965,,M,U.S. Representative,Republican,NY,13,11/04/1997,01/05/2009,Roman Catholic,White,Professional degree,Law,,,,,Did not serve,,
Frank,Barney,,,,03/31/1940,,M,U.S. Representative,Democrat,MA,4,01/05/1981,01/03/2013,Jewish,White,Professional degree,Congressional Aide,Law,,,,Did not serve,,
Franks,Trent,,,,06/19/1957,,M,U.S. Representative,Republican,AZ,2,01/03/2003,01/03/2013,Baptist,Hispanic,High School graduate,Public service/politics,,,,,Did not serve,,
Frelinghuysen,Rodney,P.,,,04/29/1946,,M,U.S. Representative,Republican,NJ,11,01/04/1995,01/03/2019,Episcopalian,White,Bachelor's degree,Public service/politics,,,,,Army,,
Frist,William,H.,,Bill,02/22/1952,,M,U.S. Senator,Republican,TN,,01/04/1995,01/03/2007,Presbyterian,White,Master's degree,Medicine,,,,,Did not serve,,
Frost,Jonas,Martin,,Martin,01/01/1942,,M,U.S. Representative,Democrat,TX,24,01/15/1979,01/03/2005,Jewish,White,Professional degree,Law,,,,,Army Reserve,,
Gallegly,Elton,,,,03/07/1944,,M,U.S. Representative,Republican,CA,24,01/03/2003,01/03/2013,Protestant,White,High School graduate,Real Estate,,,,,Did not serve,,
Garrett,E.,Scott,,Scott,07/09/1959,,M,U.S. Representative,Republican,NJ,5,01/03/2003,01/03/2017,Protestant,White,Professional degree,Law,,,,,Did not serve,,
Gephardt,Richard,Andrew,,Dick,01/31/1941,,M,U.S. Representative,Democrat,MO,3,01/03/1977,01/03/2005,Baptist,White,Professional degree,Law,,,,,Air National Guard,,
Gerlach,James,William,,Jim,02/25/1955,,M,U.S. Representative,Republican,PA,6,01/03/2003,01/03/2015,Not specified,White,Professional degree,Law,,,,,Did not serve,,
Gibbons,James,,,Jim,12/16/1944,,M,U.S. Representative,Republican,NV,2,01/07/1997,01/03/2007,Protestant,White,Professional degree,Aeronautics,Business or banking,Law,Misc.,,Air Force,,
Gilchrest,Wayne,T.,,,04/15/1946,,M,U.S. Representative,Republican,MD,1,01/03/1991,01/05/2009,Methodist,White,Bachelor's degree,Education,,,,,Marine Corps,,
Gillmor,Paul,E.,,,02/01/1939,09/05/2007,M,U.S. Representative,Republican,OH,5,01/03/1989,09/05/2007,Methodist,White,Professional degree,Law,,,,,Air Force,Army Air Corps,
Gingrey,John,Philip,,Phil,07/10/1942,,M,U.S. Representative,Republican,GA,11,01/03/2003,01/03/2015,Roman Catholic,White,Professional degree,Medicine,,,,,Did not serve,,
Gonzalez,Charles,A,,Charlie,05/05/1945,,M,U.S. Representative,Democrat,TX,20,01/03/1999,01/03/2013,Roman Catholic,Hispanic,Professional degree,Law,,,,,Did not serve,,
Goode,Virgil,H.,Jr.,,10/17/1946,,M,U.S. Representative,Republican,VA,5,08/01/2002,01/05/2009,Baptist,White,Professional degree,Law,,,,,National Guard-Virginia,Navy,
Goodlatte,Robert,W.,,Bob,09/22/1952,,M,U.S. Representative,Republican,VA,6,01/05/1993,01/03/2019,Christian Scientist,White,Professional degree,Congressional Aide,Law,,,,Did not serve,,
Gordon,Barton,Jennings,,Bart,01/24/1949,,M,U.S. Representative,Democrat,TN,6,01/03/1985,01/03/2011,Methodist,White,Professional degree,Law,,,,,Did not serve,,
Goss,Porter,J.,,,11/26/1938,,M,U.S. Representative,Republican,FL,14,01/05/1993,09/23/2004,Presbyterian,White,Bachelor's degree,Business or banking,Journalism,Public service/politics,,,Army,,
Graham,Daniel,Robert,,Bob,11/09/1936,,M,U.S. Senator,Democrat,FL,,01/06/1987,01/03/2005,United Church of Christ,White,Professional degree,Agriculture,Public service/politics,Real Estate,,,Did not serve,,
Graham,Lindsey,O.,,,07/09/1955,,M,U.S. Senator,Republican,SC,,01/03/2003,01/03/2021,Southern Baptist,White,Professional degree,Law,,,,,Air Force,Air Force Reserve,SC Air National Guard
Granger,Kay,,,,01/18/1943,,F,U.S. Representative,Republican,TX,12,01/07/1997,01/03/2019,Methodist,White,Bachelor's degree,Business or banking,Public service/politics,,,,Did not serve,,
Grassley,Charles,Ernest,,,09/17/1933,,M,U.S. Senator,Republican,IA,,01/05/1981,01/03/2023,Baptist,White,Master's degree,Agriculture,,,,,Did not serve,,
Graves,Sam,,,,11/07/1963,,M,U.S. Representative,Republican,MO,6,01/03/2001,01/03/2019,Baptist,White,Bachelor's degree,Agriculture,,,,,Did not serve,,
Green,Gene,,,,10/17/1947,,M,U.S. Representative,Democrat,TX,29,01/05/1993,01/03/2019,Methodist,White,Bachelor's degree,Law,,,,,Did not serve,,
Green,Mark,,,,06/01/1960,,M,U.S. Representative,Republican,WI,8,01/03/1999,01/03/2007,Roman Catholic,White,Professional degree,,,,,,Did not serve,,
Greenwood,James,C.,,,05/04/1951,,M,U.S. Representative,Republican,PA,8,01/05/1993,01/03/2005,Presbyterian,White,Bachelor's degree,Public service/politics,,,,,Did not serve,,
Gregg,Judd,Alan,,,02/14/1947,,M,U.S. Senator,Republican,NH,,01/05/1993,01/03/2011,Congregationalist,White,Professional degree,Law,,,,,Did not serve,,
Grijalva,Raúl,Manuel,,,02/19/1948,,M,U.S. Representative,Democrat,AZ,7,01/03/2003,01/03/2013,Roman Catholic,Hispanic,Bachelor's degree,Education,,,,,Did not serve,,
Gutierrez,Luis,V.,,,12/10/1953,,M,U.S. Representative,Democrat,IL,4,01/05/1993,01/03/2019,Roman Catholic,Hispanic,Bachelor's degree,Education,Public service/politics,,,,Did not serve,,
Gutknecht,Gil,,,,03/20/1951,,M,U.S. Representative,Republican,MN,1,01/04/1995,01/03/2007,Roman Catholic,White,Bachelor's degree,Business or banking,Misc.,Real Estate,,,Did not serve,,
Hagel,Chuck,,,,10/04/1946,,M,U.S. Senator,Republican,NE,,01/07/1997,01/02/2009,Episcopalian,White,Bachelor's degree,Business or banking,Congressional Aide,Journalism,,,Army,,
Hall,Ralph,Moody,,,05/03/1923,,M,U.S. Representative,Republican,TX,4,01/02/2004,01/03/2015,Methodist,White,Professional degree,Business or banking,Law,,,,Navy,,
Hall,Ralph,Moody,,,05/03/1923,,M,U.S. Representative,Democrat,TX,4,01/05/1981,01/01/2004,Methodist,White,Professional degree,Business or banking,Law,,,,Navy,,
Harkin,Thomas,Richard,,Tom,11/19/1939,,M,U.S. Senator,Democrat,IA,,01/03/1985,01/03/2015,Roman Catholic,White,Professional degree,Law,,,,,Reserve,,
Harman,Jane,F.,,,06/28/1945,,F,U.S. Representative,Democrat,CA,36,01/03/2001,02/28/2011,Jewish,White,Professional degree,Congressional Aide,Law,Public service/politics,,,Did not serve,,
Harris,Katherine,,,,04/05/1957,,F,U.S. Representative,Republican,FL,13,01/03/2003,01/03/2007,Presbyterian,White,Master's degree,Business or banking,,,,,Did not serve,,
Hart,Melissa,,,,03/05/1962,,F,U.S. Representative,Republican,PA,4,01/03/2001,01/03/2007,Roman Catholic,White,Master's degree,Law,,,,,Did not serve,,
Hastert,Dennis,,,,01/02/1942,,M,U.S. Representative,Republican,IL,14,01/06/1987,11/26/2007,Protestant,White,Master's degree,Education,Misc.,Sports,,,Did not serve,,
Hastings,Alcee,L.,,,09/05/1936,,M,U.S. Representative,Democrat,FL,23,01/05/1993,01/03/2013,African Methodist Episcopalian,African American,Professional degree,Law,,,,,Did not serve,,
Hastings,Richard,,,Doc,02/07/1941,,M,U.S. Representative,Republican,WA,4,01/04/1995,01/03/2015,Roman Catholic,White,Unknown,Business or banking,,,,,Army Reserve,,
Hatch,Orrin,Grant,,,03/22/1934,,M,U.S. Senator,Republican,UT,,01/04/1977,01/03/2019,Mormon,White,Professional degree,Law,,,,,Did not serve,,
Hayes,Robert,,,Robin,08/14/1945,,M,U.S. Representative,Republican,NC,8,01/03/1999,01/05/2009,Presbyterian,White,Professional degree,Business or banking,,,,,Did not serve,,
Hayworth,J.,D.,,,07/12/1958,,M,U.S. Representative,Republican,AZ,5,01/03/2003,01/03/2007,Baptist,White,Bachelor's degree,Business or banking,Journalism,Misc.,,,Did not serve,,
Hefley,Joel,,,,04/18/1935,,M,U.S. Representative,Republican,CO,5,01/06/1987,01/03/2007,Baptist,White,Master's degree,Misc.,Public service/politics,,,,Did not serve,,
Hensarling,Jeb,,,,05/29/1957,,M,U.S. Representative,Republican,TX,5,01/03/2003,01/03/2019,Episcopalian,White,Professional degree,Business or banking,,,,,Did not serve,,
Herger,Walter,William,,Wally,05/20/1945,,M,U.S. Representative,Republican,CA,2,01/06/1987,01/03/2013,Mormon,White,Associate degree,Agriculture,Business or banking,,,,Did not serve,,
Herseth-Sandlin,Stephanie,,,,12/03/1970,,F,U.S. Representative,Democrat,SD,AL,06/01/2004,01/03/2011,Lutheran,White,Professional degree,Labor leader,,,,,Did not serve,,
Hill,Baron,P.,,,06/23/1953,,M,U.S. Representative,Democrat,IN,9,01/03/1999,01/03/2005,Christian,White,Professional degree,Business or banking,,,,,Did not serve,,
Hinchey,Maurice,D.,,,10/27/1938,11/22/2017,M,U.S. Representative,Democrat,NY,22,01/03/2003,01/03/2013,Roman Catholic,White,Master's degree,Public service/politics,,,,,Navy,,
Hinojosa,Ruben,,,,08/20/1940,,M,U.S. Representative,Democrat,TX,15,01/07/1997,01/03/2017,Roman Catholic,Hispanic,Master's degree,Business or banking,,,,,Did not serve,,
Hobson,David,L.,,,10/17/1936,,M,U.S. Representative,Republican,OH,7,01/03/1991,01/05/2009,Methodist,White,Professional degree,Business or banking,Real Estate,,,,Air National Guard-Ohio,,
Hoeffel,Joseph,M.,,,09/03/1950,,M,U.S. Representative,Democrat,PA,13,01/03/1999,01/03/2005,Protestant,White,Professional degree,,,,,,Did not serve,,
Hoekstra,Peter,,,,10/30/1953,,M,U.S. Representative,Republican,MI,2,01/05/1993,01/03/2011,Christian Reformed,White,Master's degree,Business or banking,,,,,Did not serve,,
Holden,Tim,,,,03/05/1957,,M,U.S. Representative,Democrat,PA,17,01/03/2003,01/03/2013,Roman Catholic,White,Bachelor's degree,Law Enforcement,,,,,Did not serve,,
Hollings,Ernest,Frederick,,,01/01/1922,,M,U.S. Senator,Democrat,SC,,01/10/1967,01/03/2005,Lutheran,White,Professional degree,Law,,,,,Army,,
Holt,Rush,D.,,,10/15/1948,,M,U.S. Representative,Democrat,NJ,12,01/03/1999,01/03/2015,Society of Friends,White,Doctorate degree,Education,Engineering,Medicine,,,Did not serve,,
Honda,Mike,,,,06/27/1941,,M,U.S. Representative,Democrat,CA,15,01/03/2001,01/03/2013,Protestant,Asian American,Master's degree,Education,,,,,Did not serve,,
Hooley,Darlene,,,,04/04/1939,,F,U.S. Representative,Democrat,OR,5,01/07/1997,01/05/2009,Lutheran,White,Bachelor's degree,Education,Public service/politics,,,,Did not serve,,
Hostettler,John,,,,07/19/1961,,M,U.S. Representative,Republican,IN,8,01/04/1995,01/03/2007,Baptist,White,Bachelor's degree,Engineering,,,,,Did not serve,,
Houghton,Amory,,Jr.,Amo,08/07/1926,,M,U.S. Representative,Republican,NY,29,01/03/2003,01/03/2005,Episcopalian,White,Master's degree,Business or banking,,,,,Marine Corps,,
Hoyer,Steny,Hamilton,,,06/14/1939,,M,U.S. Representative,Democrat,MD,5,05/19/1981,01/03/2019,Baptist,White,Professional degree,Law,,,,,Did not serve,,
Hulshof,Kenny,,,,05/22/1958,,M,U.S. Representative,Republican,MO,9,01/07/1997,01/05/2009,Roman Catholic,White,Professional degree,Law,,,,,Did not serve,,
Hunter,Duncan,Lee,,,05/31/1948,,M,U.S. Representative,Republican,CA,52,01/05/1993,01/05/2009,Baptist,White,Professional degree,Law,,,,,Army,,
Hutchison,Kathryn,Ann Bailey,,Kay,07/22/1943,,F,U.S. Senator,Republican,TX,,06/14/1993,01/03/2013,Episcopalian,White,Bachelor's degree,Business or banking,Journalism,,,,Did not serve,,
Hyde,Henry,John,,,04/18/1924,11/29/2007,M,U.S. Representative,Republican,IL,6,01/14/1975,01/03/2007,Roman Catholic,White,Professional degree,Law,,,,,Reserve,,
Inhofe,James,Mountain,,,11/17/1934,,M,U.S. Senator,Republican,OK,,11/17/1994,01/03/2021,Presbyterian,White,Bachelor's degree,Business or banking,Public service/politics,Real Estate,,,Army,,
Inouye,Daniel,Ken,,,09/07/1924,12/17/2012,M,U.S. Senator,Democrat,HI,AL,01/09/1963,12/17/2012,Methodist,Asian American,Professional degree,Law,,,,,Army,,
Inslee,Jay,,,,02/09/1951,,M,U.S. Representative,Democrat,WA,1,01/03/1999,03/20/2012,Protestant,White,Professional degree,Law,,,,,Did not serve,,
Isakson,Johnny,,,,12/24/1944,,M,U.S. Representative,Republican,GA,6,02/23/1999,01/03/2005,Methodist,White,Bachelor's degree,Real Estate,,,,,Did not serve,,
Israel,Steven,,,,06/30/1958,,M,U.S. Representative,Democrat,NY,2,01/03/2001,01/03/2013,Jewish,White,Bachelor's degree,Business or banking,,,,,Did not serve,,
Issa,Darrell,,,,11/01/1953,,M,U.S. Representative,Republican,CA,49,01/03/2003,01/03/2019,Greek Orthodox,White,Bachelor's degree,Business or banking,,,,,Did not serve,,
Istook,Ernest,Jim,Jr.,,02/11/1950,,M,U.S. Representative,Republican,OK,5,01/05/1993,01/03/2007,Mormon,White,Professional degree,Law,,,,,Did not serve,,
Jackson,Jesse,L.,Jr.,,03/11/1965,,M,U.S. Representative,Democrat,IL,2,12/12/1995,11/21/2012,Baptist,African American,Professional degree,Law,,,,,Did not serve,,
Jackson-Lee,Sheila,,,,01/12/1950,,F,U.S. Representative,Democrat,TX,18,01/04/1995,01/03/2019,Seventh-Day Adventist,African American,Professional degree,Congressional Aide,Law,Public service/politics,,,Did not serve,,
Janklow,William,John,,,09/13/1939,01/12/2012,M,U.S. Representative,Republican,SD,AL,01/03/2003,01/20/2004,Not specified,White,Professional degree,Law,,,,,Did not serve,,
Jefferson,William,J.,,,03/14/1947,,M,U.S. Representative,Democrat,LA,2,01/03/1991,01/05/2009,Baptist,African American,Professional degree,Law,Public service/politics,,,,Army Judge Advocate Corps,Navy,Navy
Jeffords,James,Merrill,,,05/11/1934,,M,U.S. Senator,Independent,VT,,06/06/2001,01/03/2007,Congregationalist,White,Professional degree,Law,,,,,Reserve,,
Jenkins,William,L.,,Bill,11/29/1936,,M,U.S. Representative,Republican,TN,1,01/07/1997,01/03/2007,Baptist,White,Professional degree,Agriculture,Law,,,,Army,,
John,Christopher,,,Chris,01/05/1960,,M,U.S. Representative,Democrat,LA,7,01/07/1997,01/03/2005,Roman Catholic,White,Bachelor's degree,Business or banking,,,,,Did not serve,,
Johnson,Eddie,Bernice,,,12/03/1935,,F,U.S. Representative,Democrat,TX,30,01/05/1993,01/03/2019,Baptist,African American,Master's degree,Business or banking,Misc.,,,,Did not serve,,
Johnson,Nancy,Lee,,,01/05/1935,,F,U.S. Representative,Republican,CT,5,01/03/2003,01/03/2007,Unitarian,White,Bachelor's degree,Public service/politics,,,,,Did not serve,,
Johnson,Sam,,,,10/11/1930,,M,U.S. Representative,Republican,TX,3,05/22/1991,01/03/2019,Methodist,White,Bachelor's degree,Construction/building trades,Military,,,,Air Force,,
Johnson,Tim,P.,,Tim,12/28/1946,,M,U.S. Senator,Democrat,SD,,01/07/1997,01/03/2015,Lutheran,White,Professional degree,Law,,,,,Army,,
Johnson,Timothy,V.,,,07/23/1946,,M,U.S. Representative,Republican,IL,15,01/03/2001,01/03/2013,Assembly of God,White,Professional degree,Law,,,,,Did not serve,,
Jones,Stephanie,Tubbs,,,09/10/1949,08/20/2008,F,U.S. Representative,Democrat,OH,11,01/03/1999,08/20/2008,Baptist,African American,Professional degree,Law,,,,,Did not serve,,
Jones,Walter,Beaman,Jr.,,02/10/1943,,M,U.S. Representative,Republican,NC,3,01/04/1995,01/03/2019,Roman Catholic,White,Bachelor's degree,Business or banking,,,,,National Guard-North Carolina,,
Kanjorski,Paul,Edmund,,,04/02/1937,,M,U.S. Representative,Democrat,PA,11,01/03/1985,01/03/2011,Roman Catholic,White,Professional degree,Law,,,,,Army,,
Kaptur,Marcia,Carolyn,,Marcy,06/17/1946,,F,U.S. Representative,Democrat,OH,9,01/03/1983,01/03/2019,Roman Catholic,White,Master's degree,Public service/politics,,,,,Did not serve,,
Keller,Richard,Anthony,,Ric,09/05/1964,,M,U.S. Representative,Republican,FL,8,01/03/2001,01/05/2009,Methodist,White,Professional degree,Law,,,,,Did not serve,,
Kelly,Sue,W.,,,09/26/1936,,F,U.S. Representative,Republican,NY,19,01/04/1995,01/03/2007,Presbyterian,White,Master's degree,Education,Medicine,Misc.,,,Did not serve,,
Kennedy,Edward,Moore,,Ted,02/22/1932,08/25/2009,M,U.S. Senator,Democrat,MA,,01/09/1963,08/25/2009,Roman Catholic,White,Professional degree,Law,,,,,Army,,
Kennedy,Mark,,,,04/11/1957,,M,U.S. Representative,Republican,MN,6,01/03/2003,01/03/2007,Roman Catholic,White,Master's degree,,,,,,Did not serve,,
Kerry,John,F.,,,12/22/1943,,M,U.S. Senator,Democrat,MA,,01/03/1985,02/01/2013,Roman Catholic,White,Professional degree,Law,,,,,Navy,,
Kildee,Dale,E.,,,09/16/1929,,M,U.S. Representative,Democrat,MI,5,01/03/2003,01/03/2013,Roman Catholic,White,Master's degree,Education,,,,,Did not serve,,
Kilpatrick,Carolyn,Cheeks,,,06/25/1945,,F,U.S. Representative,Democrat,MI,13,01/03/2003,01/03/2011,Baptist,African American,Professional degree,Education,Public service/politics,,,,Did not serve,,
Kind,Ron,,,,03/16/1963,,M,U.S. Representative,Democrat,WI,3,01/07/1997,01/03/2019,Lutheran,White,Professional degree,Law,,,,,Did not serve,,
King,Peter,Thomas,,,04/05/1944,,M,U.S. Representative,Republican,NY,3,01/05/1993,01/02/2012,Roman Catholic,White,Professional degree,Law,,,,,National Guard,,
King,Steve,,,,05/28/1949,,M,U.S. Representative,Republican,IA,5,01/03/2003,01/03/2013,Roman Catholic,White,High School graduate,Business or banking,,,,,Did not serve,,
Kingston,Jack,,,,04/24/1955,,M,U.S. Representative,Republican,GA,1,01/05/1993,01/03/2015,Episcopalian,White,Bachelor's degree,Business or banking,,,,,Did not serve,,
Kirk,Mark,Steven,,,09/15/1959,,M,U.S. Representative,Republican,IL,10,01/03/2001,11/29/2010,Congregationalist,White,Professional degree,Law,,,,,Did not serve,,
Kleczka,Gerald,Daniel,,,11/26/1943,10/08/2017,M,U.S. Representative,Democrat,WI,4,04/03/1984,01/03/2005,Roman Catholic,White,High School graduate,Business or banking,,,,,Air National Guard-Wisconsin,,
Kline,John,,,,09/06/1947,,M,U.S. Representative,Republican,MN,2,01/03/2003,01/03/2017,Methodist,White,Master's degree,Military,,,,,Marine Corps,,
Knollenberg,Joseph,,,Joe,11/28/1933,02/06/2018,M,U.S. Representative,Republican,MI,9,01/03/2003,01/05/2009,Roman Catholic,White,Bachelor's degree,Business or banking,,,,,Army,,
Kohl,Herbert,H.,,Herb,02/07/1935,,M,U.S. Senator,Democrat,WI,,01/03/1989,01/03/2013,Jewish,White,Master's degree,Business or banking,,,,,Army Reserve,,
Kolbe,James,Thomas,,Jim,06/28/1942,,M,U.S. Representative,Republican,AZ,8,01/03/2003,01/03/2007,Methodist,White,Master's degree,Real Estate,,,,,Navy,,
Kucinich,Dennis,J.,,,10/08/1946,,M,U.S. Representative,Democrat,OH,10,01/07/1997,01/03/2013,Roman Catholic,White,Master's degree,Business or banking,Public service/politics,,,,Did not serve,,
Kyl,Jon,Llewellyn,,,04/25/1942,,M,U.S. Senator,Republican,AZ,,01/04/1995,01/03/2013,Presbyterian,White,Professional degree,Law,,,,,Did not serve,,
LaHood,Ray,H.,,,12/06/1945,,M,U.S. Representative,Republican,IL,18,01/04/1995,01/05/2009,Roman Catholic,White,Bachelor's degree,Congressional Aide,Education,Public service/politics,,,Did not serve,,
Lampson,Nick,,,,02/14/1945,,M,U.S. Representative,Democrat,TX,9,01/07/1997,01/03/2005,Roman Catholic,White,Master's degree,Business or banking,Education,,,,Did not serve,,
Landrieu,Mary,,,,11/23/1955,,F,U.S. Senator,Democrat,LA,,01/07/1997,01/03/2015,Roman Catholic,White,Bachelor's degree,Public service/politics,Real Estate,,,,Did not serve,,
Langevin,James,,,Jim,04/22/1964,,M,U.S. Representative,Democrat,RI,2,01/03/2001,01/03/2019,Roman Catholic,White,Master's degree,Public service/politics,,,,,Did not serve,,
Lantos,Thomas,Peter,,,02/01/1928,02/11/2008,M,U.S. Representative,Democrat,CA,12,01/05/1993,02/11/2008,Jewish,White,Doctorate degree,Education,,,,,Did not serve,,
Larsen,Rick,,,,06/15/1965,,M,U.S. Representative,Democrat,WA,2,01/03/2001,01/03/2019,Methodist,White,Master's degree,Business or banking,,,,,Did not serve,,
Larson,John,B.,,,07/22/1948,,M,U.S. Representative,Democrat,CT,1,01/03/1999,01/03/2019,Roman Catholic,White,Bachelor's degree,Business or banking,,,,,Did not serve,,
Latham,Tom,,,,07/14/1948,,M,U.S. Representative,Republican,IA,4,01/03/2003,01/03/2013,Lutheran,White,Unknown,Agriculture,Business or banking,,,,Did not serve,,
LaTourette,Steven,C.,,,07/22/1954,08/03/2016,M,U.S. Representative,Republican,OH,14,01/03/2003,01/03/2013,Methodist,White,Professional degree,Law,,,,,Did not serve,,
Lautenberg,Frank,R.,,,01/23/1924,06/03/2013,M,U.S. Senator,Democrat,NJ,,01/03/2003,06/03/2013,Jewish,White,Bachelor's degree,Business or banking,,,,,Army,,
Leach,James,A. S.,,Jim,10/15/1942,,M,U.S. Representative,Republican,IA,2,01/03/2003,01/03/2007,Episcopalian,White,Master's degree,Business or banking,Public service/politics,,,,Did not serve,,
Leahy,Patrick,Joseph,,,03/31/1940,,M,U.S. Senator,Democrat,VT,,01/14/1975,01/03/2023,Roman Catholic,White,Professional degree,Law,,,,,Did not serve,,
Lee,Barbara,,,,07/16/1946,,F,U.S. Representative,Democrat,CA,9,04/07/1998,01/03/2013,Baptist,African American,Master's degree,Congressional Aide,Public service/politics,,,,Did not serve,,
Levin,Carl,,,,06/28/1934,,M,U.S. Senator,Democrat,MI,,01/15/1979,01/03/2015,Jewish,White,Professional degree,Law,,,,,Did not serve,,
Levin,Sander,Martin,,,09/06/1931,,M,U.S. Representative,Democrat,MI,12,01/05/1993,01/03/2013,Jewish,White,Professional degree,Law,,,,,Did not serve,,
